FREQUENCY_RATE,<class '__main__.MovingAverage'>_VALUE,<class '__main__.MovingAverage'>_SPEED,<class '__main__.MovingAverage'>_ACC,<class '__main__.MovingAverage'>_WEIGHT,<class '__main__.MovingAverage'>_PARAMETER,<class '__main__.MAMA'>_VALUE,<class '__main__.MAMA'>_SPEED,<class '__main__.MAMA'>_ACC,<class '__main__.MAMA'>_WEIGHT,<class '__main__.MAMA'>_PARAMETER,<class '__main__.FAMA'>_VALUE,<class '__main__.FAMA'>_SPEED,<class '__main__.FAMA'>_ACC,<class '__main__.FAMA'>_WEIGHT,<class '__main__.FAMA'>_PARAMETER,<class '__main__.TRIMA'>_VALUE,<class '__main__.TRIMA'>_SPEED,<class '__main__.TRIMA'>_ACC,<class '__main__.TRIMA'>_WEIGHT,<class '__main__.TRIMA'>_PARAMETER,<class '__main__.EMA'>_VALUE,<class '__main__.EMA'>_SPEED,<class '__main__.EMA'>_ACC,<class '__main__.EMA'>_WEIGHT,<class '__main__.EMA'>_PARAMETER,<class '__main__.ATR'>_VALUE,<class '__main__.ATR'>_SPEED,<class '__main__.ATR'>_ACC,<class '__main__.ATR'>_WEIGHT,<class '__main__.ATR'>_PARAMETER,<class '__main__.RSI'>_VALUE,<class '__main__.RSI'>_SPEED,<class '__main__.RSI'>_ACC,<class '__main__.RSI'>_WEIGHT,<class '__main__.RSI'>_PARAMETER,<class '__main__.MACD'>_VALUE,<class '__main__.MACD'>_SPEED,<class '__main__.MACD'>_ACC,<class '__main__.MACD'>_WEIGHT,<class '__main__.MACD'>_PARAMETER,<class '__main__.MINUS_DI'>_VALUE,<class '__main__.MINUS_DI'>_SPEED,<class '__main__.MINUS_DI'>_ACC,<class '__main__.MINUS_DI'>_WEIGHT,<class '__main__.MINUS_DI'>_PARAMETER,<class '__main__.PLUS_DI'>_VALUE,<class '__main__.PLUS_DI'>_SPEED,<class '__main__.PLUS_DI'>_ACC,<class '__main__.PLUS_DI'>_WEIGHT,<class '__main__.PLUS_DI'>_PARAMETER,<class '__main__.ADX'>_VALUE,<class '__main__.ADX'>_SPEED,<class '__main__.ADX'>_ACC,<class '__main__.ADX'>_WEIGHT,<class '__main__.ADX'>_PARAMETER,<class '__main__.VOLUME'>_VALUE,<class '__main__.VOLUME'>_SPEED,<class '__main__.VOLUME'>_ACC,<class '__main__.VOLUME'>_WEIGHT,<class '__main__.VOLUME'>_PARAMETER,<class '__main__.SAR'>_VALUE,<class '__main__.SAR'>_SPEED,<class '__main__.SAR'>_ACC,<class '__main__.SAR'>_WEIGHT,<class '__main__.SAR'>_PARAMETER,CLOSED
20.999999999999996,132.97718333333341,-0.004422222222245864,-0.00012222222224522739,1.5,30,132.34423017990036,0.0014615694789199551,-0.0017611352357391752,0.25,30,132.18974045299026,0.003961275048965263,-6.409501463622291e-05,1.5,30,129.98665244901886,-0.019249794117655483,0.00041832549018749887,1,30,129.67608815119544,0.014637077512134056,-0.008370461669358065,1,30,0.09299387755519489,-0.0023996938777589433,-0.00033001530611134755,0.5,30,55.358514675726475,-1.796287204972991,-1.297831427142512,0.5,30,0.03920138659768651,-0.007826120430956637,-0.0026765088085853386,0.25,30,12.413954819535265,1.6430381921213915,2.199682956488372,1,30,26.63678996584018,-1.0982327688590239,-1.6281252709121432,0.5,30,32.99520720365975,-1.0459367192633238,-0.08484760504160249,0.5,30,2287.0,628.0,884.0,1.5,30,132.26753515139418,0.03149427768002511,-0.0051269754362692765,1.5,30,-0.09100000000003661
78.0,132.96315555555566,-0.00462222222219566,5.000000004429239e-05,1.5,30,132.33406815465102,-0.009068154651004079,-0.008060980477210933,0.25,30,132.2326770956102,0.033797019680292806,0.030098141901532927,1.5,30,129.9313405764704,-0.01802075882352483,0.00042457058822265026,1,30,129.68208453209726,-0.002321007132735531,-0.003295331748290664,1,30,0.0869814296989059,-0.0021490714849447395,-0.00014254642575253773,0.5,30,52.731404848244665,0.05195721218531446,1.1152814481938833,0.5,30,0.014724876894009378,-0.006804152726922093,0.0018768632170723769,0.25,30,18.324158610654344,1.59551249873374,-0.7954538033058434,1,30,23.093845390667163,-1.0522856248453962,0.12566171256536407,0.5,30,29.252790578109103,-1.3295013887004323,-0.0647635521820753,0.5,30,1474.0,-262.0,-179.0,1.5,30,132.45804,-0.002960000000001628,-0.16933976980101306,1.5,30,-0.03000000000002956
15.000000000000002,131.94368124999988,-0.0031812500000114596,0.0003124999999783995,1.5,30,131.7313100377811,0.021689962218943037,-0.012689962218900064,0.25,30,131.6671085189405,0.021400506280201625,9.648531292327789e-05,1.5,30,129.09061423725424,-0.006202919607858348,0.000243654901936452,1.5,30,129.06886362853143,0.010960304770804896,0.0015932656064876483,0.5,30,0.058318650316876997,-0.0044740929024128795,-0.002503701013939777,0.25,30,55.538099293844176,0.4949645712079658,-1.0454000543849702,0.5,30,0.01264411473093633,-0.0004935183910614108,-0.0001917150376599848,0.25,30,11.717767607090648,-0.4859716524130402,0.41038348521668944,0.5,30,25.812398733531527,0.00424323903249757,1.7153543456402964,0.5,30,17.10157344112235,-0.034474547086052354,0.045318147879388704,1,30,2032.0,-1552.0,-2561.0,0.5,30,131.60711850916925,0.019097943425634867,-0.0021219937139562717,1.5,30,-0.16399999999998727
15.000000000000002,131.67313124999993,-0.004799999999988813,0.0007625000000075488,1.5,30,131.51203381080464,-0.0032123058318234143,0.0019059108332726282,0.25,30,131.4840920077302,0.0007164564890729253,-0.00010073749541561483,1.5,30,128.98912428431484,-0.002899166666651354,-0.00019321372548120053,1.5,30,128.85723915860078,-0.011102035244618946,-0.0007995477234032933,0.5,30,0.05800085124271836,-0.002571550177532328,-0.007918349974637195,0.25,30,45.95489810129064,2.4671507324792117,7.471990865365747,0.5,30,-0.0007615601827144398,-0.003001714699162053,0.00498374320682042,0.25,30,22.344065827570592,-1.5041064672710114,-10.615961173439354,0.5,30,16.029080991508213,-0.9814606014475018,1.7306477584176605,0.5,30,11.189199633562502,-0.18764389584694996,0.008529267993045764,1,30,1378.0,-721.0,-977.0,0.5,30,131.591344,-0.0080560000000105,-0.005456000000009453,1.5,30,0.37699999999998113
55.00000000000001,132.1473124999999,0.005725000000012415,0.0003375000000289674,0.25,30,132.49934077598544,-0.0027021461044967054,0.04234077598545127,0.25,30,132.50588452462296,-0.00016778842658027315,0.0011686752266086842,1,30,129.7226657176476,0.005610211764690121,-0.00034021372550796514,0.25,30,129.8469921808887,-0.01071048464194746,0.006191218809306065,0.25,30,0.11453415120406239,-0.0025022767469376206,-0.0004998482168702273,1.5,30,49.80600030466043,-0.34725416459070146,-2.106288465619727,0.5,30,-0.017868198028360826,-0.0010315418248667517,0.0006444867627188287,1.5,30,21.04345422817426,-1.3380230741333854,-1.2198088567080987,1.5,30,15.012357343167734,0.028628335086683165,0.8589428280183551,1,30,13.014205471037128,-0.3080974418705438,-0.03148223871279221,0.5,30,3280.0,845.0,1479.0,0.5,30,132.70248,-0.006519999999994752,-0.33424095999998826,1,30,0.3190000000000168
15.000000000000002,132.61879374999987,0.0003312499999879037,0.0008124999999665761,0.25,30,132.53853618696957,0.0017086217384303382,-0.021463813030464962,0.25,30,132.64720065776785,-0.002786268481997922,0.03493351852424098,1,30,130.0985785372561,0.004880111764720141,-0.0002351999999916643,1,30,129.90320384325923,0.0009169237201547276,0.005077350284381055,0.25,30,0.08732111425169242,-0.0018214076167812343,-0.00021190615888094788,0.25,30,42.83607254218874,0.6565685647725701,-2.5108642709908793,0.5,30,-0.0029160268927511945,0.0076611492754892485,-0.0013659535434051434,1.5,30,23.418442274925205,-1.5446460426145627,0.1895896735094027,1.5,30,13.95269787603264,1.2134240513668182,-7.124815827948003,1,30,15.880886626731742,0.12159146409786814,-0.07880344299815967,1.5,30,1840.0,-28.0,48.0,0.5,30,132.41804,0.0030399999999985994,0.14523263999998903,0.5,30,-0.23499999999998522
28.000000000000004,132.62160624999984,0.00021874999998772182,0.00018124999996871338,0.25,30,132.5960866733778,-0.001583509125140381,-0.0001798153091954191,0.25,30,132.62718691996196,-0.0007974422200902609,-2.015556162859866e-05,1,30,130.1246087784318,0.002933082352939209,-0.00026392745098746673,1,30,129.939669769066,-0.0026132820146642644,-0.0036114928856250117,0.25,30,0.08263059185575033,-0.001242039457050495,-0.0006505307028649154,0.25,30,43.87731303972166,-0.23562859988088292,1.3123738563242995,0.5,30,0.013968536187855117,-0.002063606732447522,0.00028032459442394603,1.5,30,15.635269544826366,-0.0007895266933815037,-0.39009894959205127,1.5,30,15.951251924582465,-2.0993841902343853,0.6504375610652389,1,30,13.887998255774539,-0.2616624811962325,0.05264354709513697,1.5,30,1383.0,43.0,-900.0,0.5,30,132.53890102749554,0.018344330278267762,-0.002038258919810687,0.5,30,-0.27899999999996794
36.0,132.62522499999986,0.0012062499999956344,0.00036874999997849045,0.25,30,132.61713580568087,0.023864194319145327,0.023983752811858494,0.25,30,132.61741564661435,-9.32803111766134e-05,0.0005281893186577236,1,30,130.13337266862786,0.0017188431372403556,-0.000321478431402511,1,30,129.9423653483261,0.00587992259420389,0.0031033505346158563,0.25,30,0.0764999193221642,-9.999462147647353e-05,0.0010066663080994243,0.25,30,48.64359760446021,3.1773148917163,3.23119075870315,0.5,30,0.016155753461359522,0.0029489384989467085,0.002938778863167908,1.5,30,12.684635323644722,-1.297825874147465,-0.1737359114806356,1.5,30,23.35071723394499,1.1061029574364767,-7.763098208283418,1,30,12.588087209451908,-0.4348129260892044,0.00920398575578929,1.5,30,3393.0,327.0,-744.0,0.5,30,132.69488476,-0.0029772400000069865,6.075999999666237e-05,0.5,30,-0.20599999999998886
9.999999999999998,132.7396625,-0.0005062500000008185,-0.0004000000000132786,0.25,30,132.67290803814714,-0.0043635809551290095,0.0509080381471847,0.25,30,132.76457393225772,-0.002350407541285904,0.02753383269094911,1,30,130.06305526666458,0.0019470294117809317,-7.695882351299588e-05,1,30,130.04343969928044,-0.020555488729002036,-0.004306558060221732,0.25,30,0.07815669097568051,-0.0004104460650451863,0.0014273630710040092,0.25,30,39.55945065231275,-1.6685170443715407,0.46343968269232505,0.5,30,-0.022177020826063334,-0.0021394341967636253,-9.647309054725689e-05,1.5,30,34.23783177449313,3.9308482288387943,1.4445224331680109,1.5,30,9.790674576190375,-1.497454049159007,-0.34192803212170375,1,30,10.744769857618028,0.3008690828034659,0.17973198924612532,1.5,30,1649.0,50.0,17.0,0.5,30,132.74407054814426,-0.013785616460467054,0.001531735162274117,0.5,30,0.09899999999998954
-76.0,132.6391812500001,-0.00025625000000673026,-0.0003812500000037744,1,30,132.51540667913915,0.004925964255818371,0.0005828439865069868,1.5,30,132.45741780561357,0.0014868941929648827,8.818128367238387e-05,1,30,129.94258252156922,-0.004035294117670674,4.698235289879449e-05,0.25,30,129.88955723825518,0.014239502609967758,0.0027156660866864968,0.25,30,0.057752132708844814,-0.001479344392402028,0.00020661203270293943,0.25,30,56.52637119219639,0.986123819737962,-1.1628263830588779,0.5,30,0.018865730132219205,0.0004311759946951793,-0.00022000243050348048,0.25,30,17.390549433552767,-0.5118812103997001,-0.0076471052598634515,1.5,30,23.467120713001446,1.5002764804493651,0.4110586954971005,1.5,30,26.0663123560965,2.026407417401245,0.8427274558292019,0.25,30,917.0,-777.0,-385.0,1.5,30,132.42062035608362,0.015424316862294063,0.0046495959615242555,0.5,30,0.13399999999998613
-100.0,132.63956875000008,0.0004062499999974989,0.0004250000000070031,1,30,132.5669837449142,0.008780405344651854,-0.034016255085759894,1.5,30,132.48737531184665,0.0047611227440711446,-0.020435260744932293,1,30,129.9346869882355,-0.003914331372556035,6.687058822762992e-05,0.25,30,129.9134369942039,0.012362890176916608,0.0008460244051207155,0.25,30,0.054966314260792765,-0.0004971928550655189,0.0017914327379210115,0.25,30,58.07624792268421,2.1977414885712605,2.8456062466546896,0.5,30,0.017942792760277194,0.0003810055994904818,0.0016849485709229742,0.25,30,16.415322462200834,-0.6180694877980635,-0.2609120042441937,1.5,30,24.247098522145418,1.1965460265336247,1.6131142439233095,1.5,30,30.320991327833248,2.430912296075629,0.60714562041451,0.25,30,1740.0,645.0,467.0,1.5,30,132.46059248842772,0.01893416795246594,-0.0021037964391723563,0.5,30,0.15099999999998204
-125.0,132.64029375000004,0.0004000000000132786,7.500000000959517e-05,1,30,132.59456727883426,0.0020754063771448727,-0.02343272116576145,1.5,30,132.51567727267013,0.0020228206708736707,-0.024256319481736455,1,30,129.92708977843066,-0.00376089411764724,7.542156862427873e-05,0.25,30,129.93311988868194,0.009077802515122357,-0.001527289447807334,0.25,30,0.05210739203286462,-0.00109228266940644,0.0006743568891152615,0.25,30,57.589423930380676,1.0279802177950614,2.5427844278936362,0.5,30,0.014673027361971323,-0.001263659739558505,0.0007424459191888617,0.25,30,15.537136314149807,-0.4805434110407081,-0.08290067403038925,1.5,30,23.789938353683393,0.04906280416781428,0.5552857767977777,1.5,30,34.74133015511399,2.2325177608126765,0.044696694344608545,0.25,30,1526.0,-13.0,188.0,1.5,30,132.50309722303842,0.01989583322202293,-0.002713068166656285,0.5,30,0.17300000000000182
