FREQUENCY_RATE,<class '__main__.MovingAverage'>_VALUE,<class '__main__.MovingAverage'>_SPEED,<class '__main__.MovingAverage'>_ACC,<class '__main__.MovingAverage'>_WEIGHT,<class '__main__.MovingAverage'>_PARAMETER,<class '__main__.MAMA'>_VALUE,<class '__main__.MAMA'>_SPEED,<class '__main__.MAMA'>_ACC,<class '__main__.MAMA'>_WEIGHT,<class '__main__.MAMA'>_PARAMETER,<class '__main__.FAMA'>_VALUE,<class '__main__.FAMA'>_SPEED,<class '__main__.FAMA'>_ACC,<class '__main__.FAMA'>_WEIGHT,<class '__main__.FAMA'>_PARAMETER,<class '__main__.TRIMA'>_VALUE,<class '__main__.TRIMA'>_SPEED,<class '__main__.TRIMA'>_ACC,<class '__main__.TRIMA'>_WEIGHT,<class '__main__.TRIMA'>_PARAMETER,<class '__main__.EMA'>_VALUE,<class '__main__.EMA'>_SPEED,<class '__main__.EMA'>_ACC,<class '__main__.EMA'>_WEIGHT,<class '__main__.EMA'>_PARAMETER,<class '__main__.ATR'>_VALUE,<class '__main__.ATR'>_SPEED,<class '__main__.ATR'>_ACC,<class '__main__.ATR'>_WEIGHT,<class '__main__.ATR'>_PARAMETER,<class '__main__.RSI'>_VALUE,<class '__main__.RSI'>_SPEED,<class '__main__.RSI'>_ACC,<class '__main__.RSI'>_WEIGHT,<class '__main__.RSI'>_PARAMETER,<class '__main__.MACD'>_VALUE,<class '__main__.MACD'>_SPEED,<class '__main__.MACD'>_ACC,<class '__main__.MACD'>_WEIGHT,<class '__main__.MACD'>_PARAMETER,<class '__main__.MINUS_DI'>_VALUE,<class '__main__.MINUS_DI'>_SPEED,<class '__main__.MINUS_DI'>_ACC,<class '__main__.MINUS_DI'>_WEIGHT,<class '__main__.MINUS_DI'>_PARAMETER,<class '__main__.PLUS_DI'>_VALUE,<class '__main__.PLUS_DI'>_SPEED,<class '__main__.PLUS_DI'>_ACC,<class '__main__.PLUS_DI'>_WEIGHT,<class '__main__.PLUS_DI'>_PARAMETER,<class '__main__.ADX'>_VALUE,<class '__main__.ADX'>_SPEED,<class '__main__.ADX'>_ACC,<class '__main__.ADX'>_WEIGHT,<class '__main__.ADX'>_PARAMETER,<class '__main__.VOLUME'>_VALUE,<class '__main__.VOLUME'>_SPEED,<class '__main__.VOLUME'>_ACC,<class '__main__.VOLUME'>_WEIGHT,<class '__main__.VOLUME'>_PARAMETER,<class '__main__.SAR'>_VALUE,<class '__main__.SAR'>_SPEED,<class '__main__.SAR'>_ACC,<class '__main__.SAR'>_WEIGHT,<class '__main__.SAR'>_PARAMETER,MT_HA_WEIGHT,MT_BOILINGER_WEIGHT,MT_EXPLORE_TARGET,MT_BOILINGER_PERIOD,MT_SAR_ACC,MT_EXPLORE_SAMPLES,MT_INDICATORS_DEPTH,MT_WINDOW,MT_CONFL_DEPTH,MT_CONFL_TRESH,MT_SET_IGNORE,MT_SLTP_REV,MT_SLTP_MODE,MT_SATE_MACHINE_CONF,MT_ADX_THRESH,MT_VOL_THRESH,MT_SNR_WEIGHT,MT_ATR_THRESH,MT_NUM_SNR,MT_VSNR_SENSE,MT_SNR_SENSE,MT_THRESH_LIM,CLOSED
14.000000000000002,131.5550375,0.001174999999989268,0.000293749999997317,0.25,30,131.53034912328732,0.0013857639835066493,-0.00030926073972636914,1,30,131.54640285889346,-0.0005467693784453331,0.00011935032679843971,1.5,30,128.94590084090925,0.0003505568181765284,-5.2977272730458935e-05,0.25,30,128.90882765480828,0.0007355100201777987,0.0010057357873449746,1,30,0.03279515463352004,-0.0016795154633528903,-0.0012320484536657156,1.5,30,51.00265346467459,-0.21067830871289317,-6.316645215596438,1.5,30,0.00424294949474468,0.0014603226787157659,-0.0009686048378064176,0.25,30,15.92773554894577,-0.33947970648478254,0.30063068167107865,0.5,30,14.88486247822795,-0.20312037471253852,-1.9270800799808434,1,30,18.809150331991138,-1.3794197738078005,0.10610921336983381,1.5,30,575.0,183.0,380.0,0.25,30,131.62227366713148,-0.0023321156557472023,4.7594197042144515e-05,0.5,30,1.5,2.5,4,8,0.5658896158666887,14,6,260,4,0.8,False,False,SNR,1,8,1964,1.5,1078,2,125,150,0.2924634177786472,0.008000000000009777
55.00000000000001,131.55506250000002,-0.0030750000000239197,-0.0012437500000430646,0.25,30,131.4575601778725,-0.013187377782770682,-0.0073585590640732335,1,30,131.51268258073605,-0.0014133949452173056,-0.0003018969958361595,1.5,30,128.94635345454594,-0.0003165113636498518,-0.0001359431818457324,0.25,30,128.85425824734142,-0.021166657614884343,-0.008319825514206514,1,30,0.06094401100751616,0.011505598899247155,-0.0002505598899232575,1.5,30,17.98377427163323,-8.568656125659817,-0.44697051460199333,1.5,30,-0.02589122078230716,-0.013817045892560066,-0.006154333886880883,0.25,30,41.73539200221246,2.274107461361311,-9.126454185204697,0.5,30,10.293274527979921,-1.5363548122928634,0.3317442737136247,1,30,26.157928974719265,3.6036623234921095,0.2908145055082336,1.5,30,2065.0,176.0,-719.0,0.25,30,131.5478552,-0.017224800000008145,-0.011304800000004889,0.5,30,1.5,2.5,4,8,0.5658896158666887,14,6,260,4,0.8,False,False,SNR,1,8,1964,1.5,1078,2,125,150,0.2924634177786472,-0.11500000000003752
-185.0,130.43686874999997,-0.006318749999991269,0.00020000000003506102,0.25,30,129.86705051485168,0.008944709744639567,0.001739752118709248,1,30,129.84820819627404,0.00048313637378782914,0.00021696341977417433,1.5,30,127.65836586363673,-0.012339090909108563,-7.357954547160261e-05,0.25,30,127.26306420092396,0.017070610429058775,0.005192041007475723,1,30,0.07977219015430316,0.0005227809845704812,-0.0020522780984552347,1.5,30,63.39980837226498,2.452947506726936,-2.650465009821339,1.5,30,0.027628325556658267,0.0071060669169977254,-0.0014135336948853244,0.25,30,20.112668114272665,-1.223074660157991,0.4116409936681471,0.5,30,28.941025484079454,2.0130532258091804,0.3089613490369061,1,30,20.15134617617582,1.2335295760052638,0.49619844251989065,1.5,30,2263.0,561.0,573.0,0.25,30,129.7022864,0.012946400000004132,0.007606400000014446,0.5,30,1.5,2.5,4,8,0.5658896158666887,14,6,260,4,0.8,False,False,SNR,1,8,1964,1.5,1078,2,125,150,0.2924634177786472,0.28000000000000114
-85.00000000000001,129.82377500000004,-0.000293749999997317,-0.0002687500000035925,0.25,30,129.89773609653437,-0.003986110343930704,-0.0011059941924429495,1,30,129.9758237896873,-0.002002248542396501,-5.0868251321389835e-05,1.5,30,127.15808851136322,0.0025140340909217684,0.00016903409090218702,0.25,30,127.32305097482794,-0.008482734192412522,0.001511866757098801,1,30,0.06130632198013915,-0.0019306321980137597,-0.0006069367801967568,1.5,30,37.69676030485945,-2.281171399538451,-5.403561195882844,1.5,30,-0.02379463163329767,0.002545234412243056,-0.0017491135989307315,0.25,30,19.89826718340461,-0.6899751143215838,0.147944124376572,0.5,30,19.0862738659418,-0.0009071229935493363,-0.026143160380765806,1,30,27.40285666519286,-0.5413053210447458,-0.20129439521565118,1.5,30,1475.0,-59.0,826.0,0.25,30,129.87453638885137,-0.019384097212849838,0.004846024303219565,0.5,30,1.5,2.5,4,8,0.5658896158666887,14,6,260,4,0.8,False,False,SNR,1,8,1964,1.5,1078,2,125,150,0.2924634177786472,0.1449999999999818
-450.0,130.10656875000012,0.004624999999975898,-0.0006750000000010914,0.25,30,130.7209929237349,-0.017283271588638627,-0.007531892887385538,1,30,130.66184587000228,0.002877409092121752,0.0008438774405021832,1.5,30,127.6416485113645,0.0082611931818235,3.014772728704429e-05,0.25,30,128.07991830219572,-0.014188768652189765,-0.0038964454050471886,1,30,0.08399201297492673,-0.0012496006487464628,-0.004137519967562842,0.5,30,39.24260507602308,-0.07259700430621052,10.24355346017424,1.5,30,-0.047256531273794464,-0.004782575261254529,0.005027375721872021,0.25,30,24.88270448434783,-0.8164502510467067,-6.312809745824584,0.5,30,12.951407067441822,-1.0257332744705892,1.8497952609103567,1,30,33.052130843078366,-0.8740798259248876,0.08866197779358487,1.5,30,665.0,-594.0,-767.0,1,30,130.90203166067178,-0.04111462896352691,-0.012841038560452489,0.5,30,1.5,2.5,4,24,0.5658896158666887,38,6,120,4,0.8,False,False,SNR,1,8,1964,1.5,1078,2,125,150,0.2924634177786472,0.3640000000000043
-815.0,130.15861875000004,0.005906249999981128,-0.0003875000000448381,0.25,30,130.640165174723,-0.001377114459103268,0.011165174723004156,1,30,130.65321662148827,-0.00033465248117181545,0.003668342447952,1.5,30,127.71811118181907,0.008542863636378684,-1.5272727267756636e-05,0.25,30,128.0413932055484,-0.0035313900577307322,-0.0017430115728700457,1,30,0.07147893009416205,-0.0020739465047080463,-0.0002963026747636738,0.5,30,46.48482343639147,-1.5693238556275446,0.30904736347191175,1.5,30,-0.015050189412031859,0.0011244903625732307,-0.0010704717295416943,0.25,30,21.11772656061764,1.1129305489006853,1.6748350853214795,0.5,30,18.532017588854597,-1.0483967795742544,0.2836449689374767,1,30,19.449609247352498,-1.2515895240111412,0.1867154292165658,1.5,30,1482.0,-325.0,-550.0,1,30,130.678,0.0,0.004040260793544803,0.5,30,1.5,2.5,4,24,0.5658896158666887,38,6,120,4,0.8,False,False,SNR,1,8,1964,1.5,1078,2,125,150,0.2924634177786472,0.3269999999999982
-815.0,130.19491250000004,0.006037500000019236,-2.4999999993724487e-05,0.25,30,130.62971554296348,-0.001406081208614296,-0.00013652204165737203,1,30,130.64638651033627,-0.000427460701871496,-2.509283351059821e-05,1.5,30,127.76919296591001,0.008526954545430954,5.4090908605530785e-06,0.25,30,128.02581637726436,-0.003310144975188223,-0.000915247897324889,1,30,0.059092862425555656,-0.0018046431212779754,-0.00010976784393705585,0.5,30,45.24185435545744,-0.5172912873111812,2.048063650305579,1.5,30,-0.00735214108350073,0.00032586004132524257,4.720554205399005e-05,0.25,30,20.946856236742455,0.48402064563961034,0.4409587318069441,0.5,30,14.784647610669815,-0.9527160320397332,0.18176844738821885,1,30,14.05840501967708,-0.4188669308824622,0.28004022116940774,1.5,30,1570.0,304.0,-518.0,1,30,130.53208,0.002080000000006521,0.11308000000002494,0.5,30,1.5,2.5,4,24,0.5658896158666887,38,6,120,4,0.8,False,False,SNR,1,8,1964,1.5,1078,2,125,150,0.2924634177786472,0.3669999999999902
-4.0000000000000036,130.5525437500001,-0.001162499999963984,0.00048750000004815774,1.5,30,130.42800737179002,-0.003421440620542171,0.0007063916116010205,1.5,30,130.44506144424972,-0.0004372839092070535,-7.651683873177717e-05,1.5,30,127.98162443181847,-0.002186784090895344,-6.196590906881738e-05,1,30,127.80520086780129,-0.013659081733621292,-0.0017557596147526056,1,30,0.04019766855092011,0.00020016653207759194,-0.002371440466576044,0.5,30,33.586765101415835,3.132078107803274,11.74565861432476,0.25,30,-0.003969621986197623,-0.00245273762068347,0.0028413723925268877,1,30,29.91357129466863,-0.8484249863386424,-7.247284390741065,1,30,13.071345665516354,-1.850152756883391,2.4168251300794594,1,30,24.035952456942447,3.7256939617190525,-0.2452986421737009,1.5,30,2046.0,-334.0,-1408.0,1,30,130.47502,-0.0029800000000079763,-0.11578384000003439,1.5,30,1.75,2,10,12,0.5658896158666887,8,6,100,4,0.8,False,False,SNR,1,8,2042,2.5,867,2,100,125,0.2924634177786472,0.20300000000000296
-85.00000000000001,130.5499000000001,-0.0012937500000020918,5.625000000009095e-05,1.5,30,130.37972850160025,-0.0027751842947623118,0.04272850160023722,1.5,30,130.4281796670845,-0.0012423375765422406,0.01439710201213984,1.5,30,127.97704317045483,-0.0023309999999980846,-8.073863635615908e-05,1,30,127.78237082885872,-0.011253517524153267,0.000323003894266094,1,30,0.041701080159911696,0.00044992284572072105,-0.0006035659175501473,0.5,30,28.431144305436483,-1.351223615379567,2.4531735652202187,0.25,30,-0.008685347321563959,-0.0018840931168807168,0.0009475391016049023,1,30,26.434097137779283,-1.5435370640852781,0.39240002871878943,1,30,11.785435636008659,-1.7471285579557154,-2.2083470864037356,1,30,27.959113048796308,1.8308082761984714,-0.2615440394569184,1.5,30,2115.0,281.0,493.0,1,30,130.459942848,-0.008996351999996932,-0.0029155519999903845,1.5,30,1.75,2,10,12,0.5658896158666887,8,6,100,4,0.8,False,False,SNR,1,8,2042,2.5,867,2,100,125,0.2924634177786472,0.18799999999998818
-619.0,130.8156437500001,0.005668750000012324,-0.0005187499999692591,1,30,131.62377268462367,-0.003566983401242396,-0.003338579820990617,0.5,30,131.43284844236987,0.004895493391131822,-0.00021698658440527652,1.5,30,128.25089422353008,0.009122454901955734,0.00020666470589958408,0.25,30,128.98323611961965,-0.005618026582141056,-0.014921549648391874,1.5,30,0.06382124923523326,0.0015754167516410789,-0.0015083796390712792,1.5,30,61.23044319723881,-4.741598548427419,0.9370664842699625,1.5,30,-0.02032701494280137,-0.008373898526608275,-0.002889933009965484,1.5,30,17.945707048411823,3.1243663964564448,1.9495779200250176,0.5,30,29.578303509077386,-4.800004074663839,2.064553608041237,0.25,30,26.375977694101927,0.020003384586125605,-0.31620744866870254,0.25,30,1757.0,1017.0,1060.0,0.5,30,131.713,0.0,-0.09873034415073789,0.5,30,1.75,2,18,28,0.13419177149335845,26,3,180,2,0.5,False,False,SNR,1,10,2071,1.5,2884,1,75,100,0.6531601273105161,-0.35200000000000387
-450.0,131.26710625000027,0.005131249999976717,-0.00035000000002582965,0.25,30,131.578688679089,-0.001688679088971412,-0.0018793444480138533,0.25,30,131.51430954486364,0.02145971140845404,0.019215415902749555,1.5,30,128.738555578432,-0.0013107980391851015,0.00023837058830622482,1,30,128.9355607682521,0.0031798292773146386,-0.00435440650605301,0.25,30,0.06475456677727351,-0.0028196981542924215,-0.001232238991426951,0.25,30,58.4651306290786,-0.8432086210058429,2.896051145086915,1.5,30,0.003677483686473755,-0.0034469577655009825,3.90109170123748e-06,1,30,16.620206518352806,-0.020007324499093926,-0.05070101525816284,0.25,30,24.95253841426811,-0.2233297314630427,0.3929421525650305,0.5,30,11.316891302223752,0.25674961887842684,-0.02091629644358406,0.25,30,1409.0,134.0,-360.0,0.25,30,131.49414953216,0.005785436160010704,-0.00024105983999334057,1.5,30,1.25,2,18,16,0.5690111842242194,26,6,120,3,0.5,False,False,SNR,1,6,135,2.5,1253,2,75,150,0.31149009226747193,0.10199999999997544
14.000000000000002,131.58665555555564,0.0026611111111094488,0.0002555555555545652,0.5,30,131.93639476916232,-0.001599724692766813,0.015394769162327293,1.5,30,131.90642462475756,0.0007684652411512616,-0.010010979538407128,1,30,129.14813121980578,0.005500664251229637,-0.00019765700480434134,0.25,30,129.30261436993527,-0.006684304430052634,0.0013220676511309648,1,30,0.059817807006621,0.0005130137852418781,-0.0002509295560877006,0.25,30,48.4526693619577,-1.9631628280993922,-6.852785490486838,0.5,30,-0.00891364696266856,-0.0024497037833624974,1.0337882523324404e-05,1,30,17.246333629384726,-0.0525484071876825,1.1063032056052648,0.25,30,16.74173640689043,-1.82428911177864,0.3190478208290273,1.5,30,29.27706216882783,-0.5525224654343646,-0.06004650800851863,0.5,30,3119.0,420.0,551.0,0.5,30,132.04707,-0.003430000000008704,6.999999999379725e-05,1,30,1.75,1,8,16,0.059018727435820345,20,3,140,1,0.5,True,False,SNR,1,10,2486,1.5,2700,1,125,100,0.5741930958970336,0.03699999999997772
-619.0,132.28870000000018,0.006249999999994316,-0.00026111111111504215,0.5,30,132.904504466831,-0.012504466831018135,-0.011556628217221032,0.5,30,132.84733274780592,0.019057239675021265,0.01678202363578407,1,30,129.79922802549055,0.007563294117630903,1.2778431340620955e-05,0.5,30,130.22913592405047,0.0014572711525886461,-0.0030418180160438624,0.25,30,0.07373371089445727,-0.0025524079210318823,-0.005460542291355411,0.5,30,55.11810174116098,-0.6711550192214659,7.656658323790531,0.5,30,-0.022180570017784812,-0.002154284581904642,0.0009107439145663448,0.25,30,18.100148601507716,-0.6440093628876582,-3.4737151664786907,0.25,30,26.598513432560406,-0.8195709994892901,1.868616273918164,1,30,29.064968554200014,-0.5688506030057248,0.03555316268785802,0.25,30,2191.0,-2266.0,-5009.0,0.5,30,133.02160768000002,-0.0066503200000056495,-0.003808320000018739,1,30,1.5,2,16,16,0.41361144350303736,24,6,160,2,0.7,False,False,SNR,1,10,599,2.5,498,2,125,125,0.1017835305952429,0.09099999999997976
-619.0,132.33121111111117,0.0053444444444323835,-0.0006111111111124501,0.5,30,132.88734082709496,-0.0019653066892146853,-0.0006334049110989781,0.5,30,132.87305772436662,0.0003662334032981107,-5.97830792798959e-05,1,30,129.8532593647068,0.007830392156847665,2.2001960758188943e-05,0.5,30,130.2308575802315,-0.0027986926559435688,-0.0009432955098986895,0.25,30,0.06257821035168486,-0.0021127293108355594,-0.0013490907635128196,0.5,30,49.323717994679846,-1.5916433768265605,-0.8131850562095906,0.5,30,-0.02254068908836559,-0.000876693997073158,0.0001167362569352362,0.25,30,20.830521897909374,-0.6485863241156942,-0.9106308076764549,0.25,30,21.6320888606433,-0.6730771738044758,0.4495856140082317,1,30,22.48922329962365,-1.1975162170685216,0.06070993058808938,0.25,30,1395.0,-940.0,-1048.0,0.5,30,132.97877810552643,-0.008156049288913891,-0.002950459504944547,1,30,1.5,2,16,16,0.41361144350303736,24,6,160,2,0.7,False,False,SNR,1,10,599,2.5,498,2,125,125,0.1017835305952429,0.2529999999999859
-815.0,132.340488888889,0.004538888888873771,-0.00020000000003506102,0.5,30,132.8069618928701,-0.07296189287009724,-0.06554485151534095,0.5,30,132.85666250514328,-0.016566870757742436,-0.016738522292087055,1,30,129.8689642490202,0.007861905882379006,1.8927451009176366e-05,0.5,30,130.20949888086975,-0.013109882196829403,-0.004861065031917633,0.25,30,0.06717924101746667,-0.00022708864410525553,-0.005055207953992322,0.5,30,38.58323502882563,-0.3907354687267528,9.959012028400714,0.5,30,-0.03291351282376546,-0.0034763169102383015,0.003420189914923266,0.25,30,30.06174739605363,1.0342904967455055,-7.162644504653244,0.25,30,18.06846609982296,-1.0553093248943952,1.4530041110315501,1,30,22.217697660852647,0.002295854988805246,0.27611734874861327,0.25,30,1664.0,-866.0,-2001.0,0.5,30,132.94552827137588,-0.02294758570843669,-0.012645337266320666,1,30,1.5,2,16,16,0.41361144350303736,24,6,160,2,0.7,False,False,SNR,1,10,599,2.5,498,2,125,125,0.1017835305952429,0.2769999999999868
55.00000000000001,132.74555624999996,-0.003793749999999818,0.00021250000000350155,1,30,132.58578823984598,-0.0005678020971515707,0.028788239846022634,1.5,30,132.6138403374121,-0.000719284552985755,0.008681908787650627,0.25,30,129.90762236666606,-0.0013387568627365454,0.00024058039218743943,0.5,30,129.95310447701854,-0.003941523896685339,-0.0004619448529865622,0.5,30,0.04750824156766729,-0.0005916583243336798,-0.000491667425060599,0.5,30,47.728394492518866,2.1318188452594313,5.270099665518266,0.5,30,-0.010565838331046035,-0.0005862057979160278,0.0027678402286888705,1.5,30,19.8879380404907,-0.015798238225752215,-1.6084939993976946,1,30,18.15269685966471,-0.8183348389010483,0.15509020234373594,1.5,30,13.371262725709094,-0.5036495813828736,0.155985807134428,0.5,30,9599.0,-1930.0,-2341.0,0.25,30,132.68536,-0.0026400000000137425,-0.118864308360628,1.5,30,1.25,2.5,12,28,0.3034443606681725,38,3,220,5,0.8,False,False,SNR,1,10,1142,2.5,2566,2,125,175,0.17788067283187775,-0.12999999999999545
91.0,132.73089999999996,-0.003681249999999636,-1.2500000025283953e-05,1,30,132.58751432183996,-0.00013233272841262078,-0.0013026008357996943,1.5,30,132.61100650521033,-0.0006023636761653961,0.00027733803017326863,0.25,30,129.90428220000052,-0.000573107843138132,0.00016832941176403438,0.5,30,129.94880199787914,-0.0007549471451682166,0.00013104706792432808,0.5,30,0.04154297669715536,-0.001958452427013195,-0.00018559523390704324,0.5,30,48.846969012282436,-2.111776363982756,-3.9646436413436135,0.5,30,-0.006442188767343017,0.00021205404499860005,-0.0015252792536711909,1.5,30,18.308840784689345,-0.4067909733854691,-0.5696391339034683,1,30,17.890757367710027,-0.4273372498424379,0.0823440600539378,1.5,30,10.801295660978598,-0.570281249432675,0.033545955848982345,0.5,30,7239.0,5095.0,3997.0,0.25,30,132.66466624348158,-0.004861093478410794,0.00020254556159216008,1.5,30,1.25,2.5,12,28,0.3034443606681725,38,3,220,5,0.8,False,False,SNR,1,10,1142,2.5,2566,2,125,175,0.17788067283187775,-0.10499999999998977
60.0,132.4492625000002,-0.0021062499999970896,0.00021874999998772182,1,30,132.3020274066264,-0.002843547717191086,0.0010443972482789832,0.5,30,132.39717885190737,-0.002439780648217038,-1.0353001755447622e-05,1,30,129.86089202745035,0.0015071823529240191,-0.0002440392157154747,0.5,30,129.75001827658645,-0.010947467350803208,0.0007043080931339318,0.25,30,0.05672285220751417,0.0008433770720443906,-0.002167579733821874,1,30,31.68035625468098,2.569253039317015,4.383977226950279,1,30,-0.008838573687837102,-0.00011562083006267515,0.0032700658439789657,0.5,30,34.26765619622829,-3.157494998551819,-9.120654285644193,0.5,30,13.170721979590178,-0.610477098970934,0.272118635823011,0.5,30,30.05583680403486,1.365908039286154,-0.0853692524553864,1,30,2202.0,822.0,1221.0,1.5,30,132.38464,-0.00836000000001036,-0.00836000000001036,0.5,30,1.25,1,16,28,0.47451778044470805,18,3,160,4,0.6,True,False,SNR,1,5,977,1,2575,2,100,175,0.5779378890886766,0.11999999999997613
30.000000000000004,132.5044375000001,0.003981250000009595,0.00030000000000995897,1.5,30,132.82763928075124,0.0035979325920152405,-0.0012419964522223381,1,30,132.80080743343902,0.0006879960849346389,7.46137565954541e-05,1,30,129.85398177842973,0.0035388568627467976,0.0005236274509741179,0.25,30,130.15559908258157,0.016913537204089835,-0.0005463416009092725,0.5,30,0.1092968978972321,-0.003328128271035402,-0.003381695961282835,0.25,30,58.43972013400176,-1.4161019050162977,-4.470219433317737,0.25,30,0.004320814484721557,0.004413045961618008,-0.005056904968559803,0.5,30,17.786240234391524,-1.5331261758750223,0.6596815413703823,1.5,30,23.527079675297387,-1.2779887460887878,-0.19725834016880484,1.5,30,20.89429318640447,-0.8869986709130799,0.07391655590942037,1.5,30,2803.0,437.0,83.0,0.5,30,132.62587259297544,0.025663252784738688,0.005889380882024398,0.25,30,1.25,2.5,16,24,0.38369716222349715,12,4,40,4,0.8,True,False,SNR,1,6,831,1,284,1,75,175,0.5626803643043768,-0.09100000000000819
-85.00000000000001,138.15713125000002,0.009987500000022465,0.0010562500000332875,0.25,30,138.8490718478068,-0.0013722025161655438,0.0023880106587341743,1,30,138.58832477234625,0.006685822447707324,-0.00020661602471250262,1,30,135.94188929573244,-0.001565161585375563,-0.00021975304878196766,1.5,30,135.85774019387097,0.00979343490544693,0.0022476941444438125,0.25,30,0.3249142190282943,-0.0066420128840162795,-0.00802105806564446,1.5,30,54.89473292223872,1.012552132707711,-2.392586372713467,1.5,30,0.035046238461521,-0.004283981012549204,0.0032428705585162906,0.5,30,15.105521146944955,-1.9919665132593956,1.9996652369336907,1,30,26.095437997148075,-2.128805515668759,-3.9374507297288446,0.25,30,18.8851513744273,0.20488656289897733,-0.010783503310474174,0.25,30,5313.0,-1103.0,-274.0,0.25,30,138.496,0.05357413232624708,-0.05363561014547713,1.5,30,1.25,1,12,20,0.5814933392230288,24,3,160,5,0.5,False,False,SNR,1,7,2464,1,1715,3,100,100,0.32632120956126254,-0.9799999999999898
-4.0000000000000036,138.20764375000005,0.013768749999996999,-1.875000000950422e-05,0.25,30,139.04661592525667,0.007336003933858137,-0.17338407474332485,1,30,138.71936323178772,0.00839109470433641,-0.10104483337548231,1,30,135.9314599146334,-0.003171554878065308,-0.0003870701219739203,1.5,30,135.95026211916272,0.029923302126718454,0.003985289508506185,0.25,30,0.3043581245947855,-0.005138713211458923,-0.0063447815757982085,1.5,30,62.455902112867,-1.176741986616456,-6.730682286229026,1.5,30,0.05567560813017332,0.0034672748544436333,-0.010980778422073428,0.5,30,8.648675493538988,-1.252446113523126,1.051400208444596,1,30,30.458105006443,-2.2914023898987352,-4.252790730512245,0.25,30,21.059538190826153,0.6450009080927508,-0.018829124847101752,0.25,30,5938.0,-212.0,-595.0,0.25,30,138.7915032,0.08352320000000191,0.019543199999986882,1.5,30,1.25,1,12,20,0.5814933392230288,24,3,160,5,0.5,False,False,SNR,1,7,2464,1,1715,3,100,100,0.32632120956126254,-0.8530000000000086
-85.00000000000001,144.16806250000016,-0.011768749999987449,-0.0020124999999779902,0.25,30,143.6052108738807,-0.029695309151605898,-0.009910773202534529,1,30,144.01568112511254,-0.010524878236708446,-0.0004915495106274648,1,30,141.61099165243922,-0.005067167682909712,-0.0010098780487624026,1.5,30,141.12723394456603,-0.05475372031489201,-0.017699398598978178,0.25,30,0.30021699017405973,0.023616637256903827,-0.027783330659719524,1.5,30,27.27986004618328,-3.3106930084485846,4.160934276995391,1.5,30,-0.05643493727051496,-0.014631174821632786,-0.00629238512859534,0.5,30,36.60746520860635,-0.383611331586458,-9.279959573609691,1,30,9.2072629068145,-2.024587130106566,2.733295185275983,0.25,30,22.55570613435078,1.0829237476409403,0.18573327144957474,1,30,7199.0,-1430.0,-3133.0,0.25,30,144.001,0.0,-0.6750000000000114,1.5,30,1.25,1,12,12,0.5814933392230288,24,4,160,5,0.7,False,False,SNR,1,7,2464,1,1715,3,100,100,0.6046924058458127,0.9780000000000086
-305.99999999999994,144.1449500000001,-0.0005062500000008185,0.001012500000001637,0.25,30,143.686490204027,-0.008973168632991246,-0.009211938492995841,1,30,143.8318240382382,-0.0037265085695139533,-0.0001345297451962324,1,30,141.52376433231623,-0.010754902439032321,-0.0007711524390288105,1.5,30,140.93446847437568,-0.01116403271555555,0.018257864325221362,0.25,30,0.4023261053573457,0.01269762678569597,-0.02006342061688393,1.5,30,46.029822694447745,-2.9893511989641297,-16.52638564462346,1.5,30,0.02738611094066276,-0.0054517928249873115,-0.015733037924081983,0.5,30,24.1593950752916,-4.878733803865895,4.266932346134013,1,30,18.032785989122228,2.322177616926437,4.149102850352001,0.25,30,20.390746298022208,-0.13181032777050916,-0.37016999194066,1,30,10834.0,865.0,-1263.0,0.25,30,144.19597520000002,-0.024264799999997422,0.0004951999999889267,1.5,30,1.25,1,12,12,0.5814933392230288,24,4,160,5,0.7,False,False,SNR,1,7,2464,1,1715,3,100,100,0.6046924058458127,-4.701999999999998
5.000000000000004,141.6664500000002,0.0012937500000020918,0.0022749999999973625,0.25,30,141.50002120493738,0.051978795062609606,0.04913892189813396,1,30,141.51139529735477,-0.0037913641391185138,-0.0020697166617082985,1,30,138.89685090909057,-0.0006323863636339411,-0.0002711704545390603,1.5,30,138.71203708847304,0.0005477870018637532,-0.001693640482869796,0.25,30,0.24937929060662856,-0.00967084460059997,-0.0016662868544901621,1.5,30,50.842597124157486,1.4057723568910703,5.780929618390822,1.5,30,0.01716535274038119,0.002963473597094264,0.0028199504530192973,0.5,30,21.7098923762476,-2.418022650555546,-9.708846466711822,1,30,22.440729062256047,-1.4587733200615034,0.33902485793962356,0.25,30,9.886550238070766,-0.39665466967525376,0.020876561561854245,0.5,30,2092.0,315.0,825.0,0.25,30,142.17616872780943,-0.027942218934896346,0.0005702493660066921,1.5,30,1.25,1,12,12,0.40250084506562184,10,4,100,5,0.5,False,False,SNR,1,7,2464,1.5,1715,2,75,100,0.6046924058458127,0.5300000000000011
