FREQUENCY_RATE,<class '__main__.MovingAverage'>_VALUE,<class '__main__.MovingAverage'>_SPEED,<class '__main__.MovingAverage'>_ACC,<class '__main__.MovingAverage'>_WEIGHT,<class '__main__.MovingAverage'>_PARAMETER,<class '__main__.MAMA'>_VALUE,<class '__main__.MAMA'>_SPEED,<class '__main__.MAMA'>_ACC,<class '__main__.MAMA'>_WEIGHT,<class '__main__.MAMA'>_PARAMETER,<class '__main__.FAMA'>_VALUE,<class '__main__.FAMA'>_SPEED,<class '__main__.FAMA'>_ACC,<class '__main__.FAMA'>_WEIGHT,<class '__main__.FAMA'>_PARAMETER,<class '__main__.TRIMA'>_VALUE,<class '__main__.TRIMA'>_SPEED,<class '__main__.TRIMA'>_ACC,<class '__main__.TRIMA'>_WEIGHT,<class '__main__.TRIMA'>_PARAMETER,<class '__main__.EMA'>_VALUE,<class '__main__.EMA'>_SPEED,<class '__main__.EMA'>_ACC,<class '__main__.EMA'>_WEIGHT,<class '__main__.EMA'>_PARAMETER,<class '__main__.ATR'>_VALUE,<class '__main__.ATR'>_SPEED,<class '__main__.ATR'>_ACC,<class '__main__.ATR'>_WEIGHT,<class '__main__.ATR'>_PARAMETER,<class '__main__.RSI'>_VALUE,<class '__main__.RSI'>_SPEED,<class '__main__.RSI'>_ACC,<class '__main__.RSI'>_WEIGHT,<class '__main__.RSI'>_PARAMETER,<class '__main__.MACD'>_VALUE,<class '__main__.MACD'>_SPEED,<class '__main__.MACD'>_ACC,<class '__main__.MACD'>_WEIGHT,<class '__main__.MACD'>_PARAMETER,<class '__main__.MINUS_DI'>_VALUE,<class '__main__.MINUS_DI'>_SPEED,<class '__main__.MINUS_DI'>_ACC,<class '__main__.MINUS_DI'>_WEIGHT,<class '__main__.MINUS_DI'>_PARAMETER,<class '__main__.PLUS_DI'>_VALUE,<class '__main__.PLUS_DI'>_SPEED,<class '__main__.PLUS_DI'>_ACC,<class '__main__.PLUS_DI'>_WEIGHT,<class '__main__.PLUS_DI'>_PARAMETER,<class '__main__.ADX'>_VALUE,<class '__main__.ADX'>_SPEED,<class '__main__.ADX'>_ACC,<class '__main__.ADX'>_WEIGHT,<class '__main__.ADX'>_PARAMETER,<class '__main__.VOLUME'>_VALUE,<class '__main__.VOLUME'>_SPEED,<class '__main__.VOLUME'>_ACC,<class '__main__.VOLUME'>_WEIGHT,<class '__main__.VOLUME'>_PARAMETER,<class '__main__.SAR'>_VALUE,<class '__main__.SAR'>_SPEED,<class '__main__.SAR'>_ACC,<class '__main__.SAR'>_WEIGHT,<class '__main__.SAR'>_PARAMETER,MT_HA_WEIGHT,MT_BOILINGER_WEIGHT,MT_EXPLORE_TARGET,MT_BOILINGER_PERIOD,MT_SAR_ACC,MT_EXPLORE_SAMPLES,MT_INDICATORS_DEPTH,MT_WINDOW,MT_CONFL_DEPTH,MT_CONFL_TRESH,MT_SET_IGNORE,MT_SLTP_REV,MT_SLTP_MODE,MT_SATE_MACHINE_CONF,MT_ADX_THRESH,MT_VOL_THRESH,MT_SNR_WEIGHT,MT_ATR_THRESH,MT_NUM_SNR,MT_VSNR_SENSE,MT_SNR_SENSE,MT_THRESH_LIM,CLOSED
-85.00000000000001,129.58098750000013,0.001850000000018781,-0.00034999999999740794,1,30,129.688534449259,0.0035508184600416826,-0.0011342536031690997,0.5,30,129.73566677686196,-0.0012085212206045526,0.0001220343507668531,1.5,30,127.17881624085325,0.005966795731723096,-0.00027741768292344204,0.5,30,127.16212422253814,0.0003590292065069889,0.001535365346683193,0.5,30,0.10418486093553103,-0.002399158940864024,-0.005644491169952762,1,30,48.843451783578,-1.3500688548575752,-6.404744114337781,1,30,5.313001527097044e-05,0.004682465454249191,-0.0037733492985083557,1.5,30,17.456429946312845,-0.9494364197827245,1.9196574871463774,1.5,30,28.510559730885998,-2.822358444117011,-9.737052186136111,0.5,30,10.38384188314502,0.4603910585404982,-0.03836592154504359,0.5,30,3434.0,1168.0,821.0,0.5,30,129.58602,0.005020000000001801,0.2509863187461576,1.5,30,1.25,1.5,12,16,0.6555729285458524,24,6,140,4,0.7,False,False,SNR,1,5,1042,2.5,2358,1,100,100,0.18830289452969828,0.24600000000000932
-85.00000000000001,129.30160000000018,-0.005731249999968213,-0.00011874999995598046,1,30,128.6042678960854,-0.04726789608534432,-0.043134433339503175,0.25,30,128.68410168019037,-0.026611261368316264,-0.02509389856351163,1.5,30,126.27733425914447,-0.004683682926838628,0.00034553963413941347,0.5,30,126.17924615414073,-0.009753905340545543,-0.0011456971620162903,0.5,30,0.09510927994340634,-0.002172737774633046,-0.0008792923458537522,1,30,35.53780672742647,-1.0014739218733837,1.5134987076087967,1,30,-0.006735960234493375,-0.002015473079225734,0.0006825320765138296,0.5,30,29.50031475798733,2.002239580487764,-0.5806740727206758,1.5,30,8.40802783988818,-0.9758113592443856,0.44440849904846225,0.5,30,22.389139550428567,1.4641250405852517,0.24569958893820498,1.5,30,1728.0,62.0,650.0,0.5,30,128.75425894400001,-0.008177455999998529,-0.004433855999991465,1.5,30,1.25,1.5,12,16,0.6555729285458524,24,4,140,4,0.7,False,False,SNR,1,11,1042,1,2358,1,100,150,0.18830289452969828,0.5740000000000123
-305.99999999999994,129.27261250000012,-0.0077375000000188265,-0.00046250000002601155,1,30,128.47848949860852,-0.09248949860852917,-0.08351421960850303,0.25,30,128.62667739523536,-0.04939596554228842,-0.04624057496482692,1.5,30,126.25871261585183,-0.004932865853660928,-0.0002457469512364696,0.5,30,126.11553437393377,-0.013861762765841945,0.0029849621931106185,0.5,30,0.10773904260509957,0.00034783096638359157,-0.00529710172035458,1,30,31.98673976811403,-1.8012593033924524,-7.085581368503913,1,30,-0.023647145614594856,0.0006994601120218907,-0.0014501841797786158,0.5,30,36.013496135093185,-4.692036720438246,-3.263754708314167,1.5,30,7.222401011900172,3.6351238844419624,4.914847323594124,0.5,30,32.89702469736887,1.982529310675801,-0.9340897567917281,1.5,30,5396.0,429.0,-1062.0,0.5,30,128.61630915793882,-0.051996703355285945,-0.012073829878175957,1.5,30,1.25,1.5,12,16,0.6555729285458524,24,4,140,4,0.7,False,False,SNR,1,11,1042,1,2358,1,100,150,0.18830289452969828,0.6300000000000239
-305.99999999999994,129.2568562500001,-0.007568750000018554,0.0006187499999725787,1,30,128.37315751183903,-0.007587237465230601,0.0901575118390383,0.25,30,128.56039331570477,-0.004800918047834557,0.056682243434920565,1.5,30,126.24778158231521,-0.005660844512192398,-0.0003906554877914914,0.5,30,126.07836618248261,-0.02012236833243719,-0.003076545213716031,0.5,30,0.10943060887549082,0.0003094106180287909,-0.0010727450343336609,1,30,26.041225174874842,-1.8600309495000964,2.225452694238996,1,30,-0.03174017273945896,-0.0038802568405676696,0.00033251344372876857,0.5,30,43.75095214929608,2.6302320969149946,-2.476991820372909,1.5,30,5.1833581551915735,-0.8525668155124562,0.3339092256836862,0.5,30,37.715705936198724,2.4743113608502654,0.1299414828706773,1.5,30,3425.0,-259.0,1453.0,0.5,30,128.53028581190782,-0.04026624707833548,0.005490851874327518,1.5,30,1.25,1.5,12,16,0.6555729285458524,24,4,140,4,0.7,False,False,SNR,1,11,1042,1,2358,1,100,150,0.18830289452969828,0.671999999999997
14.000000000000002,128.88071874999963,-0.002137500000003456,-0.00012499999999704414,0.5,30,128.54106128000961,-0.004220690286160789,0.022061280009637585,1,30,128.58308930897,-0.0014740111566879932,0.011619772120297966,0.25,30,126.33269226136338,-0.00599605681820492,-0.00013156818184256736,1.5,30,126.0378506019408,-0.007370386340738833,-0.00040411128684070263,1.5,30,0.09191381974858692,-0.001628529068052234,-0.0055792246301759885,0.5,30,39.83154551914383,-2.4960203171907693,-4.522390091868367,1,30,-0.005459673989638772,-0.001633346646946393,-0.0017986958396519412,1,30,25.158388070839344,-2.2234706257753025,2.505051143237388,1,30,15.992439436841543,-0.8253263512773756,-0.3197364230271198,1.5,30,23.855041201654537,0.459033950625507,-0.045903395062548924,1,30,4056.0,1466.0,1353.0,0.25,30,128.64921226705718,-0.026892581871436505,-0.002436487546049193,0.25,30,1.5,1,14,12,0.5732717676286452,12,4,160,5,0.6,True,False,SNR,1,9,2291,1,2744,1,100,100,0.5851735060172903,0.2050000000000125
-305.99999999999994,129.07441874999978,0.010118750000003729,0.000543750000019827,0.25,30,130.34202097411213,-0.001316893374337269,0.01102097411211389,0.5,30,130.12181306046685,0.00564635676013836,-0.07007736449980939,1,30,126.26609688636417,0.01166979545453728,0.0007124886363669702,0.25,30,127.61621175199377,0.011669815579608667,0.0039037036232087985,0.5,30,0.13817045529773342,-0.005726461092695756,-0.002305252779093936,1.5,30,61.85035477414835,-0.8166880030998627,-4.067700504104913,1.5,30,-0.07698929404661453,0.0051134313147300214,-0.0016518503889823566,0.25,30,14.81205308769554,-0.22196345719011035,0.14642301678348701,1,30,30.787679004371537,0.6680814039356378,0.5517758118658769,1,30,41.21688686591619,-0.3199980441164314,0.10003029276691677,1.5,30,1184.0,395.0,1215.0,1.5,30,130.41574845913482,-0.03582933533655819,0.004885818454994251,1,30,1.5,2.5,4,20,0.08126170246986687,14,5,240,3,0.7,False,False,SNR,1,5,754,2,2401,3,125,100,0.3180254151464872,-0.46999999999999886
-85.00000000000001,129.11471874999978,0.010575000000017099,0.00034999999999740794,0.25,30,130.3125952114205,0.0008634099252162741,-0.015404788579502338,0.5,30,130.2031015860583,0.0028075288554418876,-0.03433838590871119,1,30,126.3198144886366,0.014479261363618434,0.0006935568181489771,0.25,30,127.63467404461916,0.008127468987453312,0.004715003264479378,0.5,30,0.1394873720635591,-0.0023919551473974843,-0.007900574632328738,1.5,30,60.98642534093229,0.04023249448020749,-3.7992267361071512,1.5,30,-0.059406605113237754,0.007057191890698283,-0.0015183922082870338,0.25,30,16.477425645857714,-0.4554511904202023,0.531342788134122,1,30,28.60824421690718,-0.709938450469032,-1.3903156797885643,1,30,38.46726498744433,-0.6087682000455601,0.04164683943972136,1.5,30,4724.0,1782.0,1722.0,1.5,30,130.138,-0.23299999999997567,-0.2319999999999709,1,30,1.5,2.5,4,20,0.08126170246986687,14,5,240,3,0.7,False,False,SNR,1,5,754,2,2401,3,125,100,0.3180254151464872,-0.38399999999998613
-185.0,129.26739374999985,0.009681249999999864,-0.00014374999997812665,0.25,30,130.30911956033844,0.057880439661545324,0.052840393381387685,0.5,30,130.29275484721973,0.005454904372925284,0.00637954083882164,1,30,126.61861259090871,0.024607147727266465,0.00075695454546576,0.25,30,127.72330642475428,0.006431428973229458,0.0044293232659669,0.5,30,0.14413019926495352,0.00156212862393168,-0.0005401520445665331,1.5,30,55.206793414776726,0.9591983765229628,-1.4470905185308922,1.5,30,-0.027370406377540693,0.006438779625667704,-7.856635428625525e-05,0.25,30,17.869688337658843,-0.7823323041616561,0.07086851296721974,1,30,29.300520844709105,0.3653149928527064,-2.2663545606620588,1,30,31.182723034819897,-0.3795889501445231,0.160423870705646,1.5,30,4487.0,306.0,136.0,1.5,30,130.53470740768,-0.026853664319986592,0.0017140636800263565,1,30,1.5,2.5,4,20,0.08126170246986687,14,5,240,3,0.7,False,False,SNR,1,5,754,2,2401,3,125,100,0.3180254151464872,0.2230000000000132
-305.99999999999994,129.31943124999992,0.007268750000008595,-0.0003187499999910415,0.25,30,130.37513909628663,0.0006242580901698602,0.0037039864162977665,0.5,30,130.31810948057867,0.001462297838656923,-2.1488198683528026e-05,1,30,126.78080640909053,0.028450704545463168,0.00043002272728642765,0.25,30,127.74522162614753,0.0012877235634221051,-0.0019150235329874477,0.5,30,0.140643010199411,-0.0009030721570997546,-0.0012212091316357865,1.5,30,54.26910907165151,3.5688799404146536,10.754391055522014,1.5,30,-0.010406645658544773,0.0021886425336878346,0.006257359592874559,0.25,30,16.770666139068112,-0.5404573611538694,-1.1943823021163027,1,30,24.874970625527478,-0.9431063046595831,0.17517501478781838,1,30,28.59660331580051,-0.4728983619169682,0.017466163995727868,1.5,30,4726.0,1119.0,741.0,1.5,30,130.477,-0.008000000000009777,-0.008000000000009777,1,30,1.5,2.5,4,20,0.08126170246986687,14,5,240,3,0.7,False,False,SNR,1,5,754,2,2401,3,125,100,0.3180254151464872,0.09700000000000841
-85.00000000000001,129.66885555555555,0.0043888888888830024,-0.0009833333333517658,1.5,30,129.81197960075008,-0.008163051872145388,0.017979600750066993,1.5,30,129.90304635189167,-0.005461139490279265,0.02399380676294527,1,30,127.7308325681825,-0.0035484431818133544,-0.0006379545454677782,0.5,30,127.24275566207447,-0.015526813794338068,-0.005369596934613696,1,30,0.13324266076699964,-0.004405332595873307,-0.0005743334255141064,1,30,39.79567353836273,-1.8185938259483692,-2.5864644218882518,1.5,30,0.0011861085841499835,-0.002686509962575842,-0.0020889314236596374,1.5,30,22.766299137318818,0.8627832420696393,1.4396871928145032,1,30,17.580016755765186,-0.4833353218234784,-1.4171168491751693,0.25,30,15.99742310752877,0.264685991671362,0.38826871712096533,1.5,30,1985.0,360.0,526.0,0.25,30,130.0198801333731,-0.016495005557203513,0.0006872918982310239,1.5,30,1.5,1,4,8,0.1038921587421957,14,5,220,5,0.6,False,False,SNR,1,9,754,2,2401,3,125,100,0.21443632601447604,-0.3180000000000405
