STRATEGY_EMMITED,STRATEGY_CONFLUENCE_FILTERED,STRATEGY_CONFIDENCE_FILTERED,STRATEGY_CONFLUENCE_ACCEPTANCE_RATE,WIN_RATE,FREQUENCY_RATE,TOTAL_RATE,PROFIT_RATE,SL_LEVEL,TP_LEVEL,CLOSED
526,5,0.8,0.009505703422053232,60.0,9.999999999999998,88.0,100.0,1.5,2.0,-0.08100000000001728
608,19,0.6842105263157895,0.03125,62.22222222222222,44.99999999999999,81.17829457364529,89.30232558139804,2,2.5,-0.1360000000000241
687,15,0.6,0.021834061135371178,64.28571428571429,28.000000000000004,85.87022132796798,95.12072434607671,1.5,2.5,0.08499999999997954
663,37,0.6216216216216216,0.05580693815987934,72.46376811594203,-76.0,77.71687134450191,79.968201299599,1.5,2.5,0.25899999999998613
663,39,0.6153846153846154,0.058823529411764705,66.66666666666666,-100.0,75.9777409097193,79.968201299599,1.5,2.5,0.26199999999997203
635,23,0.6086956521739131,0.03622047244094488,76.19047619047619,95.0,88.95647438001706,94.42761646124886,2,3.0,0.15000000000000568
730,62,0.1935483870967742,0.08493150684931507,64.1025641025641,78.0,81.97586726998546,89.63585434173746,1.5,2.5,0.1220000000000141
745,34,0.23529411764705882,0.04563758389261745,58.333333333333336,36.0,87.5,100.0,1.5,2.5,0.17599999999998772
745,37,0.24324324324324326,0.049664429530201344,46.666666666666664,44.99999999999999,84.0,100.0,1.5,2.5,0.27199999999999136
595,30,0.7333333333333333,0.05042016806722689,70.9090909090909,55.00000000000001,81.40909090909095,85.90909090909096,1.5,2.0,-0.1699999999999875
563,19,0.2631578947368421,0.03374777975133215,66.66666666666666,15.000000000000002,90.0,100.0,2,2.5,-0.049000000000006594
645,17,0.29411764705882354,0.02635658914728682,66.66666666666666,15.000000000000002,90.0,100.0,1.5,2.5,0.20300000000000296
646,19,0.3157894736842105,0.029411764705882353,47.61904761904761,20.999999999999996,84.28571428571429,100.0,1.5,2.5,0.29300000000000637
564,10,0.6,0.01773049645390071,47.61904761904761,20.999999999999996,75.85197934594581,87.95180722890218,2,3.0,0.0010000000000047748
514,14,0.2857142857142857,0.027237354085603113,40.0,9.999999999999998,80.25605536332168,97.50865051903098,1.5,2.0,-0.016999999999995907
662,9,0.2222222222222222,0.013595166163141994,33.33333333333333,3.0000000000000027,80.0,100.0,1.5,2.0,-0.08899999999999864
664,17,0.29411764705882354,0.025602409638554216,60.0,15.000000000000002,79.98888888888953,88.55555555555648,1.5,2.0,-0.37400000000002365
738,52,0.21153846153846154,0.07046070460704607,66.66666666666666,65.99999999999999,81.81426814268109,88.30609734668727,2,3.0,0.09300000000001774
738,54,0.2222222222222222,0.07317073170731707,56.41025641025641,78.0,78.73734506575802,88.30609734668727,2,3.0,0.1519999999999868
738,55,0.23636363636363636,0.07452574525745258,48.35164835164835,91.0,76.3197626481756,88.30609734668727,2,3.0,0.1419999999999959
595,48,0.20833333333333334,0.08067226890756303,80.0,55.00000000000001,92.59618053893647,97.99454362705208,2,3.0,0.1139999999999759
597,46,0.21739130434782608,0.07705192629815745,65.45454545454545,55.00000000000001,89.63636363636364,100.0,2,3.0,0.15399999999999636
510,38,0.21052631578947367,0.07450980392156863,75.0,36.0,90.43316548409257,97.04737926298938,1.5,2.5,0.18799999999998818
