FREQUENCY_RATE,<class '__main__.MovingAverage'>_VALUE,<class '__main__.MovingAverage'>_SPEED,<class '__main__.MovingAverage'>_ACC,<class '__main__.MovingAverage'>_WEIGHT,<class '__main__.MovingAverage'>_PARAMETER,<class '__main__.MAMA'>_VALUE,<class '__main__.MAMA'>_SPEED,<class '__main__.MAMA'>_ACC,<class '__main__.MAMA'>_WEIGHT,<class '__main__.MAMA'>_PARAMETER,<class '__main__.FAMA'>_VALUE,<class '__main__.FAMA'>_SPEED,<class '__main__.FAMA'>_ACC,<class '__main__.FAMA'>_WEIGHT,<class '__main__.FAMA'>_PARAMETER,<class '__main__.TRIMA'>_VALUE,<class '__main__.TRIMA'>_SPEED,<class '__main__.TRIMA'>_ACC,<class '__main__.TRIMA'>_WEIGHT,<class '__main__.TRIMA'>_PARAMETER,<class '__main__.EMA'>_VALUE,<class '__main__.EMA'>_SPEED,<class '__main__.EMA'>_ACC,<class '__main__.EMA'>_WEIGHT,<class '__main__.EMA'>_PARAMETER,<class '__main__.ATR'>_VALUE,<class '__main__.ATR'>_SPEED,<class '__main__.ATR'>_ACC,<class '__main__.ATR'>_WEIGHT,<class '__main__.ATR'>_PARAMETER,<class '__main__.RSI'>_VALUE,<class '__main__.RSI'>_SPEED,<class '__main__.RSI'>_ACC,<class '__main__.RSI'>_WEIGHT,<class '__main__.RSI'>_PARAMETER,<class '__main__.MACD'>_VALUE,<class '__main__.MACD'>_SPEED,<class '__main__.MACD'>_ACC,<class '__main__.MACD'>_WEIGHT,<class '__main__.MACD'>_PARAMETER,<class '__main__.MINUS_DI'>_VALUE,<class '__main__.MINUS_DI'>_SPEED,<class '__main__.MINUS_DI'>_ACC,<class '__main__.MINUS_DI'>_WEIGHT,<class '__main__.MINUS_DI'>_PARAMETER,<class '__main__.PLUS_DI'>_VALUE,<class '__main__.PLUS_DI'>_SPEED,<class '__main__.PLUS_DI'>_ACC,<class '__main__.PLUS_DI'>_WEIGHT,<class '__main__.PLUS_DI'>_PARAMETER,<class '__main__.ADX'>_VALUE,<class '__main__.ADX'>_SPEED,<class '__main__.ADX'>_ACC,<class '__main__.ADX'>_WEIGHT,<class '__main__.ADX'>_PARAMETER,<class '__main__.VOLUME'>_VALUE,<class '__main__.VOLUME'>_SPEED,<class '__main__.VOLUME'>_ACC,<class '__main__.VOLUME'>_WEIGHT,<class '__main__.VOLUME'>_PARAMETER,<class '__main__.SAR'>_VALUE,<class '__main__.SAR'>_SPEED,<class '__main__.SAR'>_ACC,<class '__main__.SAR'>_WEIGHT,<class '__main__.SAR'>_PARAMETER,MT_HA_WEIGHT,MT_BOILINGER_WEIGHT,MT_EXPLORE_TARGET,MT_BOILINGER_PERIOD,MT_SAR_ACC,MT_EXPLORE_SAMPLES,MT_INDICATORS_DEPTH,MT_WINDOW,MT_CONFL_DEPTH,MT_CONFL_TRESH,MT_SET_IGNORE,MT_SLTP_REV,MT_SLTP_MODE,MT_SATE_MACHINE_CONF,MT_ADX_THRESH,MT_VOL_THRESH,MT_SNR_WEIGHT,MT_ATR_THRESH,MT_NUM_SNR,MT_VSNR_SENSE,MT_SNR_SENSE,MT_THRESH_LIM,CLOSED
60.0,126.67139999999992,-0.006043750000003456,-0.0008874999999903821,0.25,30,126.21853402046608,-0.06453402046605561,-0.0615304393643612,1,30,126.21258603477526,0.001982661896931859,0.00012459348529603176,1,30,123.78747417149741,-0.010557487922710607,0.0005820821255895225,0.25,30,123.71667257276732,-0.002720522259821223,-0.0010458260510546324,0.25,30,0.13872532039197194,0.0024481914005735628,-0.005032013671470381,0.5,30,42.81909974897267,-4.71461379512462,-0.856536538059224,1,30,-0.015619924437628795,-0.0085252393089734,-0.0022185147587005516,1.5,30,20.98182540494014,-1.2348513878605978,-5.886063507758745,1,30,15.91493061694128,-1.9088369514711339,1.2833772146377314,0.25,30,18.376006500411382,-0.6476696737925955,0.0719632970880717,1,30,3286.0,-945.0,-707.0,1.5,30,126.46519677059754,-0.016674865441558495,-0.010493811644835205,1,30,1.75,2.5,8,20,0,38,5,60,3,0.8,False,False,SNR,1,5,677,2,1441,2,75,100,0.1547018469894903,0.17599999999998772
91.0,126.03786875000007,-0.0076624999999950205,1.8749999995293365e-05,0.25,30,125.71910097747866,-0.07010097747864563,-0.06366929563877477,1,30,125.7702119202483,-0.01703698092320849,-0.017087059225417534,1,30,123.43313990338076,-0.005012202898555529,-0.00020594202901236258,0.25,30,123.2489477565183,-0.008953983208158434,-0.004789380468409377,0.25,30,0.1415056792444669,0.0021067371968232496,-0.006293338371202578,0.5,30,43.04634975577154,-1.1658886768142551,5.041316847432306,1,30,0.005898778908867405,-0.0055652277782012385,0.0011154399305818921,1.5,30,21.75732134215962,0.8892239864927198,-3.2104013849627933,1,30,18.66806119201872,-2.161068371867703,1.752368840366067,0.25,30,21.175859217380683,-0.7527450111746816,1.0941052333685946,1,30,5028.0,-603.0,500.0,1.5,30,125.98,0.4404778560000011,0.4314885120000014,1,30,1.75,2.5,8,20,0,38,5,60,3,0.8,False,False,SNR,1,5,677,2,1441,2,75,100,0.1547018469894903,-0.016000000000005343
-85.00000000000001,125.81181874999973,0.00641875000002301,0.00021875000001614353,0.25,30,127.0984293551674,-0.1454293551673942,-0.13112100199187182,1,30,127.00348347278683,0.03164862746019992,0.02467365656255538,1,30,123.43767879468513,0.027103746376809568,-0.0001247487922739765,0.25,30,124.30714574820841,0.008176155295970489,-0.002828010710061335,0.25,30,0.20436572571052983,-0.004954694693607875,-0.00043180752188379246,0.5,30,49.0585144114146,-0.7877462465421345,1.6210800800326908,1,30,-0.05145233804039312,-0.013449179186838772,0.005817015937986364,1.5,30,19.03306156012056,-0.07921164592836405,-1.6486951849062592,1,30,22.069619903345963,-1.4249128604490267,0.16754685351383714,0.25,30,27.196627596735162,-2.4441491625040577,0.5347944364378137,1,30,2286.0,634.0,2891.0,1.5,30,127.452688,-0.022111999999992804,-0.012911999999985824,1,30,1.75,2.5,8,20,0,38,5,60,3,0.8,False,False,SNR,1,5,677,2,1441,2,75,100,0.1547018469894903,-0.11899999999999977
91.0,126.36391875000001,-0.009124999999997385,-0.001768749999996544,0.25,30,125.74536234356387,-0.013440123345475286,-0.0041347303502448085,1,30,125.88431671701606,-0.0035629326526134264,-0.00025326129980385303,1,30,123.77738111835635,-0.010959429951697075,-0.0004478647343120201,0.25,30,123.37655193514203,-0.024445305871864775,-0.004869978905389871,0.25,30,0.13094216321122226,-0.0019958688008029912,-0.0035002950856590775,0.5,30,25.699341675900655,-3.72696265307685,1.3684882809728336,1,30,-0.016612209020309826,-0.011829618256541372,-0.0005864597204308653,1.5,30,27.967887921899166,1.4207584677310976,-1.3354169530346063,1,30,13.79115096906893,-0.9978851655692793,0.6152559708020071,0.25,30,31.655560403331144,0.8645809934999242,0.7189144113945822,1,30,1599.0,-409.0,-318.0,1.5,30,126.04474931200001,-0.02069788800000083,-0.0125050879999975,1,30,1.75,2.5,8,20,0,38,5,60,3,0.8,False,False,SNR,1,5,677,2,1441,2,75,100,0.1547018469894903,-0.7090000000000032
5.000000000000004,125.76088333333324,-0.0017222222222130767,0.00028888888890321596,1,30,125.68905130582156,0.004313089167283124,0.00029931109646952336,0.25,30,125.60557855024996,0.0021403270659305917,5.571184875918789e-05,1,30,122.98209650914343,0.0022061951219427556,0.000247240853667563,1,30,123.08269780918012,0.008350625170251647,-0.0002649038548838689,1.5,30,0.07949798525743099,-0.0007351756033778661,-0.0010744014350957398,0.5,30,67.1989958732427,0.7044502417141416,-1.363415602419451,1.5,30,0.013881446866603288,0.0014926811978602864,-0.0014393655711268105,0.25,30,13.360933239900922,-1.1566843311454402,1.3300625928798535,0.25,30,29.108770867833584,-1.0819284259923556,-3.3079564803844086,1.5,30,11.925637150897588,0.36183914835684305,-0.02494548202517599,1,30,950.0,-221.0,-769.0,1.5,30,125.50912584450367,0.019268563116781934,0.007762616507903886,0.5,30,1.25,1.5,6,8,0.40222075803015744,14,4,80,3,0.8,True,False,SNR,1,10,1997,2.5,2982,1,75,125,0.23487572566122913,-0.2879999999999967
14.000000000000002,125.2516999999998,-0.001537499999997749,-5.625000000009095e-05,1,30,125.12396896715433,-0.017968967154303073,-0.016130128506461006,1.5,30,125.11051202079929,0.0044856487850069016,0.0035648394954108653,1,30,122.74697219082333,-0.0036245797101344124,-0.0001997874395982535,1,30,122.6366202435412,-0.008146720786939454,-0.00265406204735541,0.25,30,0.07340450661396121,-0.0018146076152828067,-0.001798956598906401,1,30,47.855410790818254,-0.07075567088570267,2.111082905815607,1,30,0.004601087602882049,-0.0048505465541318965,0.0019234665977221161,1,30,21.246215446135587,-0.016321410319864782,-2.0780584903554953,0.25,30,19.0835531805476,-1.7374743828601353,1.2227292300758954,1,30,14.503116555213515,-0.187748530629408,0.0506142030009773,1.5,30,562.0,-268.0,502.0,1,30,125.27802000000001,-0.00397999999999854,-0.16552000000000078,0.25,30,1.75,2.5,10,20,0.2008691037434423,6,3,160,3,0.8,False,False,SNR,1,7,256,1.5,2291,2,75,150,0.3716123572827571,-0.26200000000001467
30.000000000000004,125.2471562499998,-0.0016937500000011596,-8.749999999224656e-05,1,30,125.08854349642834,-0.03154349642835541,-0.028959970488529052,1.5,30,125.10542169297403,-0.005626065515215828,-0.005857840755410848,1,30,122.73496174637894,-0.004205004830922121,-0.0002081908212687722,1,30,122.61058223707103,-0.010472719349110093,-0.0009938401446305534,0.25,30,0.06677984182184017,-0.0023414172729881583,-0.0006184701947862525,1,30,44.281566132482844,-1.0103180050106957,0.9655570023183486,1,30,-0.006892114302059485,-0.003413323570069184,0.0008186630198202824,1,30,22.54595704839928,-0.32562903470139304,-2.55902512034962,0.25,30,15.619307792212528,-1.176162182529005,0.42843686487615784,1,30,14.25287665451267,-0.017903980147789156,0.018101706279329832,1.5,30,528.0,41.0,119.0,1,30,125.24940964608001,-0.0125367859200054,-0.004664017920006813,0.25,30,1.75,2.5,10,20,0.2008691037434423,6,3,160,3,0.8,False,False,SNR,1,7,256,1.5,2291,2,75,150,0.3716123572827571,-0.24399999999999977
60.0,125.3451777777777,0.0030444444444412966,0.0007833333333309156,1,30,125.93117406504805,0.0004645228922015576,0.0014492356372528548,0.25,30,125.98458230772182,-0.0013694421198380269,4.7024743906831645e-05,0.5,30,122.94788106763183,0.01654424637681018,0.00013658454106746376,1,30,123.41721226313545,0.0001905335768697114,-9.762300530269385e-05,0.25,30,0.09758325464654219,-0.0014583254646557964,-0.0026541674535378312,1.5,30,49.158595708879304,2.4223380641796695,8.048367808574945,1,30,-0.029174241585666,0.004740742851251048,0.002240018572352037,0.5,30,19.707930330304176,-0.9130991900233489,0.3728481337610958,1,30,23.885876996576894,-0.6301581826757783,0.33527156060838337,1,30,22.2475570997784,-1.3445374983969032,0.10999132535247469,1,30,1779.0,189.0,301.0,1,30,126.02908302761058,-0.01757243718353152,0.001528038015962352,1.5,30,1.75,1,10,24,0.2008691037434423,18,6,240,2,0.5,False,False,SNR,1,7,2130,2,157,1,100,125,0.6663081328859991,-0.366999999999976
-185.0,125.35460555555548,0.003255555555554679,0.0002499999999940883,1,30,125.98301979685293,0.0459802031470673,0.04545597123686207,0.25,30,125.98242153026159,0.00019942219711310827,0.0013579482063050818,0.5,30,122.99838515458941,0.016992939613516,0.00016084782608061232,1,30,123.4260387068447,0.0027921581486367586,-0.00010807987231942207,0.25,30,0.10082663760071008,-0.0013826637600706793,-0.00306173362399402,1.5,30,54.95361608767064,5.580203844851432,12.805192085828203,1,30,-0.010519626888446761,0.006794386118150392,0.005364113526296434,0.5,30,16.443414505566782,-0.7846567346444608,0.35085530626011163,1,30,22.97442301363785,-0.6996449753832863,0.29237668324504895,1,30,20.113754634559232,-0.6658884253457877,0.044392561689718946,1,30,1047.0,-412.0,-572.0,1,30,125.835712,0.004311999999998761,-8.800000000519503e-05,1.5,30,1.75,1,10,24,0.2008691037434423,18,6,240,2,0.5,False,False,SNR,1,7,2130,2,157,1,100,125,0.6663081328859991,-0.3849999999999909
5.000000000000004,124.63025555555548,-0.00487222222221817,-8.333333332188886e-05,1,30,124.01746723222894,0.002606987777426184,-0.002829916107174313,1.5,30,124.03917932263484,-0.0005567202668146365,0.00030081460197095566,1.5,30,121.70788422561031,-0.01165109451218882,0.0003340365853716776,0.5,30,121.57782421678881,-0.0004902908130191008,0.0013517441939967512,1,30,0.0978093824176687,0.0031288598577839805,-0.000419344697516158,0.5,30,50.546060458580286,-1.5741547773519926,-10.358367237068776,1.5,30,0.0029619157003527123,0.0017545076473413478,-0.0034442299419535447,0.25,30,17.99005766739255,-0.6882752018421243,0.5773231087877804,1,30,14.048846721420666,-1.0749985374129878,-1.2087630373914209,1.5,30,25.853668502779165,-0.5314797614373568,0.07008206525837934,1,30,2502.0,725.0,490.0,0.25,30,124.13733634672641,-0.013553383833595944,0.0008651096064085095,0.25,30,1.25,1,18,8,0.29613045907831187,36,4,240,2,0.5,True,False,SNR,1,11,2346,1.5,1440,2,75,150,0.7489007029497542,0.08599999999999852
