TOTAL,-3.335000000000065
WORST,-0.7989999999999924
BEST,0.2020000000000124
TP,16
FP,15
ABSPRFT,1.7779999999999774
ABSLOSS,5.113000000000042
WR,51.61290322580645
PR,25.80177042519188
TR,38.70733682549916
