TOTAL,-0.10099999999999909
WORST,-0.14300000000000068
BEST,0.10200000000000387
TP,2
FP,4
ABSPRFT,0.15300000000002
ABSLOSS,0.2540000000000191
WR,33.33333333333333
PR,37.5921375921389
TR,35.46273546273612
