FREQUENCY_RATE,<class '__main__.MovingAverage'>_VALUE,<class '__main__.MovingAverage'>_SPEED,<class '__main__.MovingAverage'>_ACC,<class '__main__.MovingAverage'>_WEIGHT,<class '__main__.MovingAverage'>_PARAMETER,<class '__main__.MAMA'>_VALUE,<class '__main__.MAMA'>_SPEED,<class '__main__.MAMA'>_ACC,<class '__main__.MAMA'>_WEIGHT,<class '__main__.MAMA'>_PARAMETER,<class '__main__.FAMA'>_VALUE,<class '__main__.FAMA'>_SPEED,<class '__main__.FAMA'>_ACC,<class '__main__.FAMA'>_WEIGHT,<class '__main__.FAMA'>_PARAMETER,<class '__main__.TRIMA'>_VALUE,<class '__main__.TRIMA'>_SPEED,<class '__main__.TRIMA'>_ACC,<class '__main__.TRIMA'>_WEIGHT,<class '__main__.TRIMA'>_PARAMETER,<class '__main__.EMA'>_VALUE,<class '__main__.EMA'>_SPEED,<class '__main__.EMA'>_ACC,<class '__main__.EMA'>_WEIGHT,<class '__main__.EMA'>_PARAMETER,<class '__main__.ATR'>_VALUE,<class '__main__.ATR'>_SPEED,<class '__main__.ATR'>_ACC,<class '__main__.ATR'>_WEIGHT,<class '__main__.ATR'>_PARAMETER,<class '__main__.RSI'>_VALUE,<class '__main__.RSI'>_SPEED,<class '__main__.RSI'>_ACC,<class '__main__.RSI'>_WEIGHT,<class '__main__.RSI'>_PARAMETER,<class '__main__.MACD'>_VALUE,<class '__main__.MACD'>_SPEED,<class '__main__.MACD'>_ACC,<class '__main__.MACD'>_WEIGHT,<class '__main__.MACD'>_PARAMETER,<class '__main__.MINUS_DI'>_VALUE,<class '__main__.MINUS_DI'>_SPEED,<class '__main__.MINUS_DI'>_ACC,<class '__main__.MINUS_DI'>_WEIGHT,<class '__main__.MINUS_DI'>_PARAMETER,<class '__main__.PLUS_DI'>_VALUE,<class '__main__.PLUS_DI'>_SPEED,<class '__main__.PLUS_DI'>_ACC,<class '__main__.PLUS_DI'>_WEIGHT,<class '__main__.PLUS_DI'>_PARAMETER,<class '__main__.ADX'>_VALUE,<class '__main__.ADX'>_SPEED,<class '__main__.ADX'>_ACC,<class '__main__.ADX'>_WEIGHT,<class '__main__.ADX'>_PARAMETER,<class '__main__.VOLUME'>_VALUE,<class '__main__.VOLUME'>_SPEED,<class '__main__.VOLUME'>_ACC,<class '__main__.VOLUME'>_WEIGHT,<class '__main__.VOLUME'>_PARAMETER,<class '__main__.SAR'>_VALUE,<class '__main__.SAR'>_SPEED,<class '__main__.SAR'>_ACC,<class '__main__.SAR'>_WEIGHT,<class '__main__.SAR'>_PARAMETER,<class '__main__.Supertrend'>_VALUE,<class '__main__.Supertrend'>_SPEED,<class '__main__.Supertrend'>_ACC,<class '__main__.Supertrend'>_WEIGHT,<class '__main__.Supertrend'>_PARAMETER,MT_HA_WEIGHT,MT_BOILINGER_WEIGHT,MT_EXPLORE_TARGET,MT_BOILINGER_PERIOD,MT_SAR_ACC,MT_EXPLORE_SAMPLES,MT_INDICATORS_DEPTH,MT_WINDOW,MT_CONFL_DEPTH,MT_CONFL_TRESH,MT_SET_IGNORE,MT_SLTP_REV,MT_SLTP_MODE,MT_SATE_MACHINE_CONF,MT_ADX_THRESH,MT_VOL_THRESH,MT_SNR_WEIGHT,MT_ATR_THRESH,MT_NUM_SNR,MT_VSNR_SENSE,MT_SNR_SENSE,MT_THRESH_LIM,CLOSED
82.33333333333334,132.89893333333333,-0.002200000000016189,7.2222222200935e-05,0.5,30,132.39523672066716,-0.004959827403524741,-0.0029494827682299274,0.25,30,132.44333131734976,-0.0012331947867210147,-9.555468244570875e-05,0.5,30,132.9128262987029,-0.008052516233760798,-0.0001958603895957367,0.25,30,132.37548477369245,-0.008829949709422635,-0.004260011175688305,0.5,30,0.07556009048719915,0.0002927231596724783,0.00116851258365043,1,30,31.122132431087383,-7.263051245769272,-5.445326731301282,0.5,30,0.009722056511531449,-0.004782730470441088,-0.003475476784923659,0.5,30,27.66773053743764,0.7450696179627236,0.8219244170847517,1,30,12.36062596157169,-0.7322996962068906,-0.20893431172211585,0.25,30,37.64268276301024,0.03147207375128147,0.1920162672864194,1.5,30,1797.0,-116.0,663.0,1,30,132.463,0.16773119999999153,0.16074240000000373,1,30,132.51555837269447,0.0,0.0,1,30,1,2.5,1,24,0.09300174278581663,10,4,0,3,0.7,False,False,SNR,1,5,500,1.5,500,2,75,100,0.15774654558205675,-0.03700000000003456
16.866666666666664,132.86882777777805,-0.0015166666666459605,-0.00031666666663454635,0.5,30,132.84456116223865,-0.0008190085388832813,0.0019211423746980927,1.5,30,132.69636123533562,0.00379999812571441,-0.0016031538684160296,0.5,30,132.70504342532553,-0.008116883116883855,0.00022159090909212864,1,30,132.83458750210613,-0.0035750004680323855,-3.888878489988201e-05,0.25,30,0.09930050395993778,-0.003775041996661302,-0.007185413166945168,0.5,30,58.46242235430479,0.8357068088738941,0.8885647648582875,0.25,30,0.0020006461666481207,-0.007852950242419207,0.004431660247663852,0.5,30,18.774199560209293,-0.4400219600091688,-1.3855718939307238,1,30,24.147095088805997,-0.5659496734030505,1.0114850381286686,1.5,30,28.251090510746927,-0.6555446744929299,0.02731436143721311,0.5,30,1807.0,1382.0,2404.0,0.25,30,132.99519999999998,-0.009800000000012687,-0.008800000000007913,1.5,30,132.69243383531602,0.0,0.0,0.25,30,1.25,1,10,28,0.09042468697597608,12,6,280,2,0.7,True,False,SNR,1,5,2350,1.5,989,2,75,125,0.6764904059014055,-0.010000000000019327
59.5,132.86292777777808,0.0007666666666636957,0.0007222222222367236,0.5,30,132.93071235357917,0.005120402443196781,0.0006252419766781259,1,30,132.8041590347765,0.003244956892388018,4.8088347483599136e-05,1.5,30,132.62874448051988,-0.004655600649357439,0.0003071428571388424,0.25,30,132.95214633731308,0.01580081393041155,0.0012109302376757114,1.5,30,0.07224562845581523,-0.003103802371315856,-7.468313572053797e-05,0.5,30,64.30191669270545,0.6668460963328897,0.005256846791773739,0.25,30,0.00018191902045539,0.0008399620697493171,-7.420576303165949e-05,1,30,15.674296859616621,-0.2814156057094426,0.031024034937530587,1,30,27.067793336569473,0.6938573486538537,0.6077900968780767,0.25,30,25.364498368412143,0.053828644471749953,0.0829349174506504,0.5,30,1616.0,-217.0,523.0,0.5,30,132.86074277993387,0.02185325728174803,0.0029520931319950705,1.5,30,132.8219158618063,0.036064904243716,0.012603899528414786,0.25,30,1.25,1,10,28,0.09042468697597608,12,5,280,4,0.6,True,False,SNR,1,5,1913,1.5,989,2,75,125,0.6764904059014055,0.03700000000000614
16.866666666666664,132.92741875,0.004556249999978945,0.0008124999999665761,0.5,30,132.94456447303764,0.008391343524323247,-0.06443552696234178,0.5,30,132.91812308940538,0.0006779841957040844,-0.005564690572185782,0.5,30,132.94580670731773,-0.0018114329268144047,0.000198780487806971,0.25,30,132.91858449851046,0.007175153922531763,0.003285889542411269,0.25,30,0.11808215862624989,0.0016859877979797377,0.006870308630925276,1.5,30,60.964644553380175,4.405995170231499,2.1896132117394416,0.25,30,0.033392435301523866,0.009760130720187984,0.0023819304765969676,1,30,15.520840819231413,-2.095667801547087,-1.323200208156873,1,30,30.345036254180368,7.283222826707117,6.415215958030203,1,30,28.805677334834595,0.43938407517248734,2.3118885848822295,0.5,30,3583.0,1626.0,1990.0,0.5,30,132.61988156668082,0.02713521914802186,-0.0017320352647800519,0.25,30,132.6758734576787,0.06851406025791107,-0.009691156887498664,0.25,30,1.75,1.5,8,8,0.6330789191517004,20,3,80,3,0.8,False,False,SNR,1,11,615,2,473,3,75,100,0.5048575475098757,-0.09399999999999409
49.86666666666667,133.0981055555556,-0.0041111111110865295,-0.00013333333333775954,1.5,30,132.20182183254147,-0.0038327280284988774,-0.0019035406300815794,1.5,30,132.28805698689692,-0.002211157803998276,-4.157872371024496e-05,1,30,133.05596871980592,-0.01794649758451783,-0.00038864734295884773,0.25,30,132.46599882273503,-0.016192247319736452,-0.000592705265631821,1.5,30,0.0782698845918939,-0.0012247307679940506,-0.00014606680168402497,1.5,30,24.89414259128932,-3.1499891931456894,-0.9580489037299529,1,30,0.020905954982382235,-0.0038057202855022454,-0.0018064946060922515,0.5,30,31.109112145906163,0.5166569076649168,-1.70675545143148,1,30,9.411751058818748,-0.6875227350119495,0.09407070347163682,1,30,46.51778273124211,0.6389422308881976,0.23137940125892698,1.5,30,2195.0,450.0,458.0,0.25,30,132.31123743312887,-0.006926559713690494,-0.00394362108426094,0.25,30,132.3404159341623,-0.02565732601803461,-0.006038074886902223,0.25,30,1.75,2,18,28,0.15308390707004133,10,3,140,2,0.8,True,False,SNR,1,5,608,2.5,1602,3,100,175,0.10769863186709853,0.10200000000000387
55.86666666666667,131.65834999999987,0.0009750000000394721,0.0002562500000635737,1.5,30,131.82171951142507,0.0030673941355132683,0.0037195114251176165,0.25,30,131.8417827230245,-0.0005144413230482314,0.007367241029641036,0.25,30,131.5998758116881,0.002956818181814924,0.00024797077921334676,0.5,30,131.82125835389593,0.0024476997313058746,0.0030553310529910505,1.5,30,0.06040467487849678,0.0061994156401896094,0.007225073044975418,1.5,30,57.415680416042434,7.106235611862175,6.212763669396111,0.25,30,-0.0019982519686153593,0.005009629845709212,0.0038114657082051126,1.5,30,14.30386168598613,-4.904118940530887,-10.436789926048634,1.5,30,38.948551059451425,14.386288314929004,17.827740117483664,0.5,30,29.9194948335105,2.726585846610554,5.219954179718236,0.5,30,2274.0,-20.0,383.0,0.5,30,131.784,0.0021863283200218575,-0.0049106713599655905,1.5,30,131.78691996179333,0.0,0.0,1.5,30,1.25,2.5,4,16,0.5688072098770388,16,5,180,1,0.7,True,False,SNR,1,6,2650,1,2138,1,75,175,0.24147273896956856,0.03000000000002956
16.866666666666664,131.9650611111111,0.004688888888892961,-0.0004333333333192968,1,30,132.4977734692228,0.08222653077723407,0.061917647246787055,1.5,30,132.42673887505546,0.023678198055790745,0.022960272643018698,1,30,132.2910711352656,0.006680072463780107,-1.8357487903131187e-05,0.25,30,132.40814966961307,0.03696674008597256,0.00395183553644074,0.5,30,0.10248926006271313,-0.0013858754573959214,-0.004391551115572212,0.5,30,65.8690086535931,-0.20594083131372543,-7.8993426126211475,0.5,30,0.03589208713332716,0.006186012970518372,-0.006043249629279473,0.25,30,16.16936095685594,-0.4335880607961755,0.6444047458933895,1.5,30,26.456122445991976,-0.7094317987056904,-3.7579274761208943,0.25,30,16.12986585897688,0.3078086629970027,-0.011838794730655522,0.25,30,1996.0,-1853.0,-2316.0,1.5,30,132.143716864,0.029571263999997655,0.014285663999999088,1,30,132.5976611558313,0.0,0.0,0.25,30,1.25,2.5,10,8,0.06001238749847398,6,6,120,4,0.6,True,False,SNR,1,5,904,1,1940,2,100,125,0.5358825948220515,0.2980000000000018
9.499999999999996,132.58729999999997,-0.0007055555555552928,-0.00040555555554533385,1,30,132.75382494224064,-0.06182494224063362,-0.05610652726792864,1.5,30,132.8407777216626,-0.028984259807316448,-0.027596770140945637,1,30,132.71163804347725,0.007574275362287608,8.92512076973162e-05,0.25,30,132.80666488421093,-0.019481085380220975,0.0019957967511459174,0.5,30,0.07800265109354801,0.0026816976775673046,0.002969013741930593,0.5,30,32.41046785568637,-1.1312186423586255,3.0531091822981935,0.5,30,-0.02468915251287284,-0.002461719689912628,0.0018423712082572055,0.25,30,24.48706338961313,-1.6931861715233616,-3.24890138188913,1.5,30,21.834511793577313,0.8623947689135285,1.590111779966417,0.25,30,12.789406507719228,-0.2716546847506489,-0.19412640243642798,0.25,30,2526.0,121.0,-491.0,1.5,30,132.909219872,-0.013928928000012775,-0.006297728000021152,1,30,132.94019824328183,0.0,0.05035536036461963,0.25,30,1.25,2.5,10,8,0.06001238749847398,6,6,120,4,0.6,True,False,SNR,1,5,904,1,1940,2,100,125,0.5358825948220515,-0.19599999999999795
95.66666666666667,132.7243888888889,-0.00015555555555124556,-0.00013888888889823647,1.5,30,132.60894386732454,0.00010821750922218598,-0.002056132675477329,0.5,30,132.61945052985686,-0.00026940160338995156,0.0033586922782546935,0.25,30,132.737496764706,0.00033666666666931633,-8.980392155422123e-05,0.25,30,132.6232422630704,-0.0012097119021632352,-0.0004516092734832,1,30,0.05526806971231786,-0.0024037816506842988,-0.0002553454638495739,0.5,30,46.24379249395047,-7.105427357601002e-15,0.949185301929198,0.5,30,0.009586596233168501,-0.000524997200395172,-1.5044661891040756e-05,0.5,30,24.211359988477664,0.07129937307077228,0.36201826321140373,1.5,30,16.38795866942505,-0.1280919308625741,-0.18272600192619137,1,30,16.57174175587573,0.10792172013031376,0.01637720165943435,0.25,30,997.0,-370.0,-194.0,0.5,30,132.5558628851712,0.0038390464511905975,-0.00015996026880316094,0.25,30,132.7456022034559,-0.006707343095428087,-0.006707343095428087,0.5,30,1.5,1.5,14,24,0.4002913642995928,28,3,60,4,0.6,True,False,SNR,1,11,519,2.5,1263,2,125,175,0.21644880833062902,-0.03100000000000591
49.86666666666667,132.63501111111114,0.0013444444444417059,0.00022222222222012533,1.5,30,132.6166242159472,0.004335567581705391,0.0014560227588447106,0.5,30,132.55114289512397,0.0016790082262332362,6.811690656149949e-05,0.25,30,132.5480874509812,-0.002721372549018497,0.00022254901961105134,0.25,30,132.58362573922125,0.01090781692408882,0.0020097034816899395,1,30,0.06258352721176225,0.0011898040437895857,0.0002672331086767954,0.5,30,64.55712505396663,2.62774520154732,-0.5683686951141809,0.5,30,0.006133258510677777,0.004781573393211981,-9.296640150203636e-05,0.5,30,17.243736174180345,-0.9210721873457324,-0.011373431059187311,1.5,30,27.293622882080466,0.32261044010869,-2.243208612951456,1,30,12.120663041465654,0.4177763197181896,0.10547358205681512,0.25,30,2173.0,524.0,871.0,0.5,30,132.50996,0.003960000000006403,0.15369622656001525,0.25,30,132.51284559927456,0.0,0.0,0.5,30,1.5,1.5,14,24,0.4002913642995928,28,3,60,4,0.6,True,False,SNR,1,11,519,2.5,1263,2,125,175,0.21644880833062902,0.06299999999998818
