FREQUENCY_RATE,<class '__main__.MovingAverage'>_VALUE,<class '__main__.MovingAverage'>_SPEED,<class '__main__.MovingAverage'>_ACC,<class '__main__.MovingAverage'>_WEIGHT,<class '__main__.MovingAverage'>_PARAMETER,<class '__main__.MAMA'>_VALUE,<class '__main__.MAMA'>_SPEED,<class '__main__.MAMA'>_ACC,<class '__main__.MAMA'>_WEIGHT,<class '__main__.MAMA'>_PARAMETER,<class '__main__.FAMA'>_VALUE,<class '__main__.FAMA'>_SPEED,<class '__main__.FAMA'>_ACC,<class '__main__.FAMA'>_WEIGHT,<class '__main__.FAMA'>_PARAMETER,<class '__main__.TRIMA'>_VALUE,<class '__main__.TRIMA'>_SPEED,<class '__main__.TRIMA'>_ACC,<class '__main__.TRIMA'>_WEIGHT,<class '__main__.TRIMA'>_PARAMETER,<class '__main__.EMA'>_VALUE,<class '__main__.EMA'>_SPEED,<class '__main__.EMA'>_ACC,<class '__main__.EMA'>_WEIGHT,<class '__main__.EMA'>_PARAMETER,<class '__main__.WMA'>_VALUE,<class '__main__.WMA'>_SPEED,<class '__main__.WMA'>_ACC,<class '__main__.WMA'>_WEIGHT,<class '__main__.WMA'>_PARAMETER,<class '__main__.ATR'>_VALUE,<class '__main__.ATR'>_SPEED,<class '__main__.ATR'>_ACC,<class '__main__.ATR'>_WEIGHT,<class '__main__.ATR'>_PARAMETER,<class '__main__.RSI'>_VALUE,<class '__main__.RSI'>_SPEED,<class '__main__.RSI'>_ACC,<class '__main__.RSI'>_WEIGHT,<class '__main__.RSI'>_PARAMETER,<class '__main__.VOLUME'>_VALUE,<class '__main__.VOLUME'>_SPEED,<class '__main__.VOLUME'>_ACC,<class '__main__.VOLUME'>_WEIGHT,<class '__main__.VOLUME'>_PARAMETER,<class '__main__.MINUS_DI'>_VALUE,<class '__main__.MINUS_DI'>_SPEED,<class '__main__.MINUS_DI'>_ACC,<class '__main__.MINUS_DI'>_WEIGHT,<class '__main__.MINUS_DI'>_PARAMETER,<class '__main__.PLUS_DI'>_VALUE,<class '__main__.PLUS_DI'>_SPEED,<class '__main__.PLUS_DI'>_ACC,<class '__main__.PLUS_DI'>_WEIGHT,<class '__main__.PLUS_DI'>_PARAMETER,<class '__main__.ADX'>_VALUE,<class '__main__.ADX'>_SPEED,<class '__main__.ADX'>_ACC,<class '__main__.ADX'>_WEIGHT,<class '__main__.ADX'>_PARAMETER,<class '__main__.MACD'>_VALUE,<class '__main__.MACD'>_SPEED,<class '__main__.MACD'>_ACC,<class '__main__.MACD'>_WEIGHT,<class '__main__.MACD'>_PARAMETER,<class '__main__.SAR'>_VALUE,<class '__main__.SAR'>_SPEED,<class '__main__.SAR'>_ACC,<class '__main__.SAR'>_WEIGHT,<class '__main__.SAR'>_PARAMETER,<class '__main__.Supertrend'>_VALUE,<class '__main__.Supertrend'>_SPEED,<class '__main__.Supertrend'>_ACC,<class '__main__.Supertrend'>_WEIGHT,<class '__main__.Supertrend'>_PARAMETER,MT_HA_WEIGHT,MT_BOILINGER_WEIGHT,MT_EXPLORE_TARGET,MT_BOILINGER_PERIOD,MT_SAR_ACC,MT_INDICATORS_DEPTH,MT_WINDOW,MT_CONFL_DEPTH,MT_CONFL_TRESH,MT_SET_IGNORE,MT_SLTP_REV,MT_SLTP_MODE,MT_SATE_MACHINE_CONF,MT_ADX_THRESH,MT_VOL_THRESH,MT_SNR_WEIGHT,MT_ATR_THRESH,MT_NUM_SNR,MT_VSNR_SENSE,MT_SNR_SENSE,MT_THRESH_LIM,CLOSED
50.75000000000001,13052.914375000015,1.9706249999999272,-0.01750000000174623,1,30,13131.773754020063,-0.1407238957926893,-0.7262459799367207,-1.0,30,13136.73641467916,-0.1272477092079498,1.5224804482950276,0.0,30,13164.829294117673,0.6440784313708718,-0.08846078431270143,1,30,13135.524435374167,-0.5499405657010357,-0.12369046676758444,-0.5,30,13134.596990881408,0.624346504559071,-0.07837892603856744,0.5,30,12.941899427402959,0.7953445080661758,1.2116283879923238,-1.0,30,43.67269528546695,-2.3058653875115596,-2.4601031870715886,0.0,30,3945.0,1549.0,2516.0,0.0,30,24.392073073365566,1.708863802281364,2.0564280352230853,-1.0,30,15.910817415450735,-1.886333709948305,-1.0280518939217504,1.5,30,13.773230984160689,0.5592737741744997,0.6472555379083378,1,30,1.3131808931004834,-0.19292990247078112,-0.2474766782997193,-1.0,30,13141.668773624493,-0.7707912984587892,0.015730434663055348,1.5,30,13151.285593378898,0.0,0.0,1,30,1.0,2,1,14,0.3194626004854709,4,120,2,0.7,False,False,ATR,1,5,731,1.5,56,2,125,125,0.6983382430885021,-35.18379885480499
89.25,13068.624375000014,1.9399999999986903,-0.050000000001091394,1,30,13117.497292310756,-6.4972923107525276,-3.0027076892438345,-1.0,30,13127.979565764766,-3.494091151336761,-1.0010670531373762,0.0,30,13166.766019607861,-0.05484313725537504,-0.08215686274525069,1,30,13128.395071799665,-1.4968496631227026,-0.6345421407240792,-0.5,30,13137.828662613925,0.14553191489358142,-0.15764944275360904,0.5,30,10.416991850614446,0.8758897943760928,1.5026789117357477,-1.0,30,33.16773816650978,-6.301538151179059,-4.2461769127546205,0.0,30,1905.0,1039.0,1288.0,0.0,30,31.000175640875327,7.350854415616574,7.434678839286473,-1.0,30,12.025093487992143,-1.5817231892516261,-1.2180747572789627,1.5,30,20.142128389726473,1.8430809853846313,1.1772152342785347,1,30,-0.5248611039240014,-0.6384738168972524,-0.5066083971639612,-1.0,30,13136.032276007982,-0.6557607348568126,0.013382872139118263,1.5,30,13144.000975551844,-6.072330616871113,-4.860043406688419,1,30,1.0,2,1,14,0.3194626004854709,4,120,2,0.7,False,False,ATR,1,5,731,1.5,56,2,125,125,0.6983382430885021,-38.133983701229226
