FREQUENCY_RATE,<class '__main__.MovingAverage'>_VALUE,<class '__main__.MovingAverage'>_SPEED,<class '__main__.MovingAverage'>_ACC,<class '__main__.MovingAverage'>_WEIGHT,<class '__main__.MovingAverage'>_PARAMETER,<class '__main__.MAMA'>_VALUE,<class '__main__.MAMA'>_SPEED,<class '__main__.MAMA'>_ACC,<class '__main__.MAMA'>_WEIGHT,<class '__main__.MAMA'>_PARAMETER,<class '__main__.FAMA'>_VALUE,<class '__main__.FAMA'>_SPEED,<class '__main__.FAMA'>_ACC,<class '__main__.FAMA'>_WEIGHT,<class '__main__.FAMA'>_PARAMETER,<class '__main__.TRIMA'>_VALUE,<class '__main__.TRIMA'>_SPEED,<class '__main__.TRIMA'>_ACC,<class '__main__.TRIMA'>_WEIGHT,<class '__main__.TRIMA'>_PARAMETER,<class '__main__.EMA'>_VALUE,<class '__main__.EMA'>_SPEED,<class '__main__.EMA'>_ACC,<class '__main__.EMA'>_WEIGHT,<class '__main__.EMA'>_PARAMETER,<class '__main__.WMA'>_VALUE,<class '__main__.WMA'>_SPEED,<class '__main__.WMA'>_ACC,<class '__main__.WMA'>_WEIGHT,<class '__main__.WMA'>_PARAMETER,<class '__main__.ATR'>_VALUE,<class '__main__.ATR'>_SPEED,<class '__main__.ATR'>_ACC,<class '__main__.ATR'>_WEIGHT,<class '__main__.ATR'>_PARAMETER,<class '__main__.RSI'>_VALUE,<class '__main__.RSI'>_SPEED,<class '__main__.RSI'>_ACC,<class '__main__.RSI'>_WEIGHT,<class '__main__.RSI'>_PARAMETER,<class '__main__.VOLUME'>_VALUE,<class '__main__.VOLUME'>_SPEED,<class '__main__.VOLUME'>_ACC,<class '__main__.VOLUME'>_WEIGHT,<class '__main__.VOLUME'>_PARAMETER,<class '__main__.MINUS_DI'>_VALUE,<class '__main__.MINUS_DI'>_SPEED,<class '__main__.MINUS_DI'>_ACC,<class '__main__.MINUS_DI'>_WEIGHT,<class '__main__.MINUS_DI'>_PARAMETER,<class '__main__.PLUS_DI'>_VALUE,<class '__main__.PLUS_DI'>_SPEED,<class '__main__.PLUS_DI'>_ACC,<class '__main__.PLUS_DI'>_WEIGHT,<class '__main__.PLUS_DI'>_PARAMETER,<class '__main__.ADX'>_VALUE,<class '__main__.ADX'>_SPEED,<class '__main__.ADX'>_ACC,<class '__main__.ADX'>_WEIGHT,<class '__main__.ADX'>_PARAMETER,<class '__main__.MACD'>_VALUE,<class '__main__.MACD'>_SPEED,<class '__main__.MACD'>_ACC,<class '__main__.MACD'>_WEIGHT,<class '__main__.MACD'>_PARAMETER,<class '__main__.SAR'>_VALUE,<class '__main__.SAR'>_SPEED,<class '__main__.SAR'>_ACC,<class '__main__.SAR'>_WEIGHT,<class '__main__.SAR'>_PARAMETER,<class '__main__.Supertrend'>_VALUE,<class '__main__.Supertrend'>_SPEED,<class '__main__.Supertrend'>_ACC,<class '__main__.Supertrend'>_WEIGHT,<class '__main__.Supertrend'>_PARAMETER,MT_HA_WEIGHT,MT_BOILINGER_WEIGHT,MT_EXPLORE_TARGET,MT_BOILINGER_PERIOD,MT_SAR_ACC,MT_INDICATORS_DEPTH,MT_WINDOW,MT_CONFL_DEPTH,MT_CONFL_TRESH,MT_SET_IGNORE,MT_SLTP_REV,MT_SLTP_MODE,MT_SATE_MACHINE_CONF,MT_ADX_THRESH,MT_VOL_THRESH,MT_SNR_WEIGHT,MT_ATR_THRESH,MT_NUM_SNR,MT_VSNR_SENSE,MT_SNR_SENSE,MT_THRESH_LIM,CLOSED
94.55,16505.31722222221,2.266111111111968,-0.04499999999825377,-0.5,30,16746.929520879705,-1.6962905726177269,-0.015984706704330165,1,30,16735.18552006057,0.30112822612863965,-0.05121586663881317,0.5,30,16591.987149758566,3.3371618357487023,0.02016908212317503,1,30,16745.550168910653,-6.78892642458959,-1.5357941278707585,1.5,30,16614.56210739616,2.0832218844989256,-0.05747720364888664,0.5,30,22.652832909749282,0.22670516078840564,-0.778977320060477,0.5,30,52.35256626622855,-0.5385074984828577,5.973824814921308,1.5,30,9650.0,3521.0,1756.0,-0.5,30,26.15059315059782,1.202391518393263,-4.810335758315393,-0.5,30,18.003521643583888,-1.5808832078332493,0.9158198019210317,-1.0,30,31.881369212207513,-1.0330712151051138,0.5722972458003746,1,30,-10.356165604796182,-1.7929589679699163,1.1324222731528124,1,30,16777.44512,-4.202880000000732,-2.35088000000178,1,30,16781.221913107853,-4.116722615683102,-70.78435393246036,-0.5,30,1,2,16,8,0.615425688907104,4,0,3,0.7,False,False,ATR,1,6,184,1,889,1,200,100,0.5,71.85849872924518
62.0,16612.48888888887,-0.2327777777754818,-0.18999999999869033,-0.5,30,16513.330325831525,-1.506859254292067,-0.07332319714259938,1,30,16551.403909020755,-0.9762457228025596,-0.01360547516742372,0.5,30,16660.520108695713,-2.0235024154571875,-0.08882850240843254,1,30,16512.57203864464,-6.288230809921515,-1.969282042238774,1.5,30,16633.49361702145,-2.205825734548853,-0.03668693009240087,0.5,30,35.82066821257922,-0.4785129394290024,-0.6708836200439805,0.5,30,35.822375994265585,-0.35180986866973285,1.3366888680415059,1.5,30,9794.0,-890.0,2515.0,-0.5,30,29.108423164330645,1.8190507272174443,1.6035099935755568,-0.5,30,11.021425163808596,-0.6913361816887704,0.2768492451519382,-1.0,30,34.48586442377997,0.8142553944993054,0.33223737015215704,1,30,-0.4425679414562431,-0.4197525545350729,0.3942178729857915,1,30,16571.671485656,-1.9830915439997625,0.040471256001183065,1,30,16591.285219134847,-24.020579903870384,-20.75146559227869,-0.5,30,1,2,16,8,0.615425688907104,4,0,3,0.7,False,False,ATR,1,6,184,1,889,1,200,100,0.5,-53.72066821257977
