HA_WEIGHT,BOILINGER_WEIGHT,SLOW_MA_PERIOD,SLOW_MA_WEIGHT,FAST_MA_PERIOD,FASTS_SLOW_MA_CROSS_WEIGHT,KAMA_PERIOD,KAMA_WEIGHT,EMA50_PERIOD,EMA50_WEIGHT,EMA30_PERIOD,EMA30_WEIGHT,ATR_PERIOD,ATR_WEIGHT,RSI_PERIOD,RSI_WEIGHT,MACD_WEIGHT,ADOSC_WEIGHT,PLUSDI_MINUSDI_WEIGHT,VOLUME_WEIGHT,STRATEGY_EMMITED,STRATEGY_CONFLUENCE_FILTERED,STRATEGY_CONFIDENCE_FILTERED,STRATEGY_CONFLUENCE_ACCEPTANCE_RATE,WIN_RATE,FREQUENCY_RATE,TOTAL_RATE,PROFIT_RATE,SL_LEVEL,TP_LEVEL,<class '__main__.CandleSequence'>_CONFLUENT,<class '__main__.CandleSequence'>_DIVERGENT,<class '__main__.CandleSequence'>_ACCEPTANCE_RATE,<class '__main__.MovingAverage'>_CONFLUENT,<class '__main__.MovingAverage'>_DIVERGENT,<class '__main__.MovingAverage'>_ACCEPTANCE_RATE,<class '__main__.KAMA'>_CONFLUENT,<class '__main__.KAMA'>_DIVERGENT,<class '__main__.KAMA'>_ACCEPTANCE_RATE,<class '__main__.EMA'>_CONFLUENT,<class '__main__.EMA'>_DIVERGENT,<class '__main__.EMA'>_ACCEPTANCE_RATE,<class '__main__.ATR'>_CONFLUENT,<class '__main__.ATR'>_DIVERGENT,<class '__main__.ATR'>_ACCEPTANCE_RATE,<class '__main__.RSI'>_CONFLUENT,<class '__main__.RSI'>_DIVERGENT,<class '__main__.RSI'>_ACCEPTANCE_RATE,<class '__main__.MACD'>_CONFLUENT,<class '__main__.MACD'>_DIVERGENT,<class '__main__.MACD'>_ACCEPTANCE_RATE,<class '__main__.ADOSC'>_CONFLUENT,<class '__main__.ADOSC'>_DIVERGENT,<class '__main__.ADOSC'>_ACCEPTANCE_RATE,<class '__main__.ADX'>_CONFLUENT,<class '__main__.ADX'>_DIVERGENT,<class '__main__.ADX'>_ACCEPTANCE_RATE,<class '__main__.MINUS_DI'>_CONFLUENT,<class '__main__.MINUS_DI'>_DIVERGENT,<class '__main__.MINUS_DI'>_ACCEPTANCE_RATE,<class '__main__.PLUS_DI'>_CONFLUENT,<class '__main__.PLUS_DI'>_DIVERGENT,<class '__main__.PLUS_DI'>_ACCEPTANCE_RATE,<class '__main__.VOLUME'>_CONFLUENT,<class '__main__.VOLUME'>_DIVERGENT,<class '__main__.VOLUME'>_ACCEPTANCE_RATE,CLOSED
0,2,200,50,50,2,100,1.5,50,0,50,0,14,1,14,0.5,1,1,0,1,592,34,0.20588235294117646,0.057432432432432436,58.57142857142858,60.0,77.96137848218294,90.88801175601918,1.5,2,0,0,1.0,1,0,0.9853556485355649,0,0,0,1,0,0.9893048128342246,0,0,0,0,0,0,1,0,0.9913258983890955,0,0,0,0,0,0,0,0,0.9873949579831933,1,0,0.9969788519637462,0,0,0,0.1835388951757153
0.5,2,180,70,40,1.5,140,1.5,70,2,70,2,14,0,23,1,1,1.5,2,1.5,798,69,0.2608695652173913,0.08646616541353383,84.63726884779517,-1909.0,83.05000244695566,81.991824846396,2,2.5,0,0,1.0,1,0,0.9677996422182469,0,0,0,1,0,0.9727126805778491,0,0,0,0,0,0,1,0,0.9791921664626683,0,0,0,0,0,0,0,0,0.978891820580475,1,0,0.9772209567198178,0,0,0,0.10556637435846028
0.5,2,180,70,40,1.5,140,1.5,70,2,70,2,14,0,23,1,1,1.5,2,1.5,798,66,0.25757575757575757,0.08270676691729323,85.65826330532212,-1585.0000000000002,84.42510768820969,83.60300394346805,2,2.5,0,0,1.0,0,0,0.96875,0,0,0,1,0,0.9733777038269551,0,0,0,0,0,0,1,0,0.9815950920245399,0,0,0,0,0,0,1,0,0.9838274932614556,0,0,0.9753363228699552,0,0,0,0.1948076523182749
0.5,2,180,70,40,1.5,140,1.5,70,2,70,2,14,0,23,1,1,1.5,2,1.5,798,59,0.2711864406779661,0.07393483709273183,73.1951871657754,-1296.0,80.17920493782796,84.83521678586303,2,2.5,0,0,1.0,0,0,0.9743589743589743,0,0,0,1,0,0.9742268041237113,0,0,0,0,0,0,1,0,0.9815950920245399,0,0,0,0,0,0,0,0,0.9886363636363636,1,0,0.9741379310344828,0,0,0,-0.265422499958305
0,2,200,50,40,0,100,0.5,50,0,50,0,14,0,14,0.5,1,1,0,1,800,8,0.125,0.01,100.0,1.0000000000000009,100.0,100.0,3,3.5,1,0,1.0,0,0,1.0,0,0,0,1,0,1.0,0,0,0,0,0,0,1,0,0.9987515605493134,0,0,0,0,0,0,1,0,1.0,0,0,1.0,0,0,0,0.5206339924673387
