,CLOSED
-0.37199999999995725
-0.08099999999998886
0.8719999999999857
0.27800000000002
-0.009000000000014552
0.22499999999999432
-0.05899999999996908
-0.04899999999997817
0.23100000000002296
-0.020000000000038654
-0.14199999999996749
0.3970000000000198
-0.14400000000000546
0.37099999999992406
-0.0630000000000166
-0.02400000000000091
0.40699999999998226
-0.08300000000002683
0.13099999999991496
-0.30800000000002115
-0.060000000000030695
0.3789999999999907
-0.24500000000000455
0.1650000000000773
-0.0770000000000266
-0.19700000000000273
0.3650000000000375
-0.18899999999999295
-0.1379999999999768
-0.23600000000001842
-0.0800000000000125
-0.4720000000000084
-0.41600000000002524
-0.13199999999997658
-0.06100000000000705
-0.0649999999999693
0.0950000000000557
-0.18900000000002137
-0.12500000000002842
-0.09200000000004138
-0.0689999999999884
0.30400000000000205
-0.10399999999995657
