,CLOSED
-0.03300000000001546
-0.019000000000005457
0.06799999999998363
-0.060000000000002274
0.06399999999987926
0.12000000000000455
0.012999999999919964
-0.05299999999999727
-0.01700000000002433
0.6800000000000068
0.11000000000007049
-0.014999999999986358
-0.09899999999998954
