,CLOSED
-0.07799999999998875
-0.025999999999982037
-0.08899999999998442
-0.027999999999963165
-0.1710000000000207
0.2139999999999418
-0.10299999999998022
-0.0020000000000237605
-0.3240000000000123
0.31899999999996
-0.15699999999999648
-0.2289999999999992
0.13100000000001444
-0.0759999999999934
0.18400000000004013
-0.0020000000000095497
0.10700000000001353
-0.09999999999999432
-0.053999999999987836
-0.057999999999992724
-0.18200000000003058
-0.016999999999995907
-0.08600000000001273
0.15199999999991576
0.047999999999959186
-0.10800000000000409
-0.09799999999998477
-0.08499999999997954
-0.051000000000016144
-0.18599999999996442
-0.3129999999999882
-0.015000000000000568
0.18899999999995032
-0.0030000000000001137
-0.062000000000026034
0.027000000000001023
-0.020999999999986585
0.3120000000000118
-0.0689999999999884
-0.01700000000002433
0.05299999999998306
0.008000000000023988
-0.060000000000016485
-0.18000000000000682
0.24099999999997124
-0.382000000000005
-0.06300000000000239
-0.1519999999999726
0.38699999999998624
-0.0759999999999934
116.398
-0.26300000000000523
0.2300000000000324
-0.11499999999999488
0.3580000000000183
0.5109999999999957
-0.06400000000000716
-0.1430000000000291
-0.09500000000001307
-0.06900000000000261
-0.033999999999991815
0.14100000000000534
0.14100000000003376
-0.0759999999999792
0.27899999999999636
-0.23900000000001853
0.11000000000001364
0.18600000000004968
-0.04699999999995441
-0.02200000000000557
-0.05500000000000682
-0.12499999999998579
-0.03599999999998715
-0.15400000000001057
