HA_WEIGHT,SLOW_MA_PERIOD,SLOW_MA_WEIGHT,FAST_MA_PERIOD,FASTS_SLOW_MA_CROSS_WEIGHT,EMA50_PERIOD,EMA50_WEIGHT,EMA30_PERIOD,EMA30_WEIGHT,ATR_PERIOD,MACD_WEIGHT,PLUSDI_MINUSDI_WEIGHT,SAR_WEIGHT,SAR_ACC,STRATEGY_EMMITED,STRATEGY_CONFLUENCE_FILTERED,STRATEGY_CONFIDENCE_FILTERED,STRATEGY_CONFLUENCE_ACCEPTANCE_RATE,WIN_RATE,FREQUENCY_RATE,TOTAL_RATE,PROFIT_RATE,SL_LEVEL,TP_LEVEL,<class '__main__.CandleSequence'>_CONFLUENT,<class '__main__.CandleSequence'>_DIVERGENT,<class '__main__.CandleSequence'>_ACCEPTANCE_RATE,<class '__main__.MovingAverage'>_CONFLUENT,<class '__main__.MovingAverage'>_DIVERGENT,<class '__main__.MovingAverage'>_ACCEPTANCE_RATE,<class '__main__.EMA'>_CONFLUENT,<class '__main__.EMA'>_DIVERGENT,<class '__main__.EMA'>_ACCEPTANCE_RATE,<class '__main__.ATR'>_CONFLUENT,<class '__main__.ATR'>_DIVERGENT,<class '__main__.ATR'>_ACCEPTANCE_RATE,<class '__main__.MACD'>_CONFLUENT,<class '__main__.MACD'>_DIVERGENT,<class '__main__.MACD'>_ACCEPTANCE_RATE,<class '__main__.MINUS_DI'>_CONFLUENT,<class '__main__.MINUS_DI'>_DIVERGENT,<class '__main__.MINUS_DI'>_ACCEPTANCE_RATE,<class '__main__.PLUS_DI'>_CONFLUENT,<class '__main__.PLUS_DI'>_DIVERGENT,<class '__main__.PLUS_DI'>_ACCEPTANCE_RATE,<class '__main__.VOLUME'>_CONFLUENT,<class '__main__.VOLUME'>_DIVERGENT,<class '__main__.VOLUME'>_ACCEPTANCE_RATE,<class '__main__.SAR'>_CONFLUENT,<class '__main__.SAR'>_DIVERGENT,<class '__main__.SAR'>_ACCEPTANCE_RATE,CLOSED
1,200,1,40,1,100,1,20,1,14,0.5,0.5,1.5,1,777,57,0.5964912280701754,0.07335907335907337,47.27272727272727,55.00000000000001,73.24072443621537,84.36986607771028,1.5,2,0,0,1.0,1,0,0.9477272727272728,1,0,0.9483870967741935,0,0,0,0,0,0.9691780821917808,0,0,0.9425287356321839,0,0,0.956989247311828,0,0,0.9210526315789473,1,0,0.9592326139088729,-139.87600000000202
1,180,1.5,50,1,90,1,25,1,14,1,0,2,0,497,49,0.42857142857142855,0.09859154929577464,68.62745098039215,-4.0000000000000036,90.58823529411765,100.0,1.5,2.5,0,0,1.0,0,0,0.9490909090909091,1,0,0.9530685920577617,0,0,0,0,0,0.9672131147540983,0,0,0.9830508474576272,1,0,0.9830508474576272,0,0,0.9545454545454546,1,0,0.9596928982725528,136.5185849141326
1.25,200,2,60,1.5,100,0.5,30,0.5,14,1.5,0,1.5,1,375,22,0.45454545454545453,0.058666666666666666,52.98701298701298,-185.0,85.8961038961039,100.0,1.5,2.5,0,0,1.0,0,0,0.9791666666666666,0,0,0.9802955665024631,0,0,0,0,0,0.9704142011834319,0,0,0.9555555555555556,0,1,0.9830508474576272,0,0,1.0,1,0,0.975609756097561,68.86881920000087
1.25,200,2,60,1.5,100,0.5,30,0.5,14,1.5,0,1.5,1,378,23,0.4782608695652174,0.06084656084656084,60.079051383399204,-305.99999999999994,88.02371541501977,100.0,1.5,2.5,1,0,1.0,1,0,0.973404255319149,1,0,0.9765258215962441,0,0,0,1,0,0.9647058823529412,0,0,0.9555555555555556,1,0,0.967741935483871,0,0,1.0,1,0,0.9732360097323601,-111.00001720750151
1,180,2,60,1.5,90,0,30,0,14,1.5,0,1.5,1,392,22,0.5454545454545454,0.05612244897959184,59.23076923076923,-450.0,87.76923076923077,100.0,1.5,2.5,0,0,1.0,1,0,0.9698492462311558,1,0,0.9742489270386266,0,0,0,0,0,0.9640718562874252,0,0,0.9545454545454546,0,0,0.9682539682539683,0,0,1.0,1,0,0.970873786407767,26.750000000003638
