HA_WEIGHT,BOILINGER_WEIGHT,SLOW_MA_PERIOD,SLOW_MA_WEIGHT,FAST_MA_PERIOD,FASTS_SLOW_MA_CROSS_WEIGHT,EMA50_PERIOD,EMA50_WEIGHT,EMA30_PERIOD,EMA30_WEIGHT,ATR_PERIOD,MACD_WEIGHT,PLUSDI_MINUSDI_WEIGHT,SAR_WEIGHT,SAR_ACC,STRATEGY_EMMITED,STRATEGY_CONFLUENCE_FILTERED,STRATEGY_CONFIDENCE_FILTERED,STRATEGY_CONFLUENCE_ACCEPTANCE_RATE,WIN_RATE,FREQUENCY_RATE,TOTAL_RATE,PROFIT_RATE,SL_LEVEL,TP_LEVEL,<class '__main__.CandleSequence'>_CONFLUENT,<class '__main__.CandleSequence'>_DIVERGENT,<class '__main__.CandleSequence'>_ACCEPTANCE_RATE,<class '__main__.MovingAverage'>_CONFLUENT,<class '__main__.MovingAverage'>_DIVERGENT,<class '__main__.MovingAverage'>_ACCEPTANCE_RATE,<class '__main__.EMA'>_CONFLUENT,<class '__main__.EMA'>_DIVERGENT,<class '__main__.EMA'>_ACCEPTANCE_RATE,<class '__main__.ATR'>_CONFLUENT,<class '__main__.ATR'>_DIVERGENT,<class '__main__.ATR'>_ACCEPTANCE_RATE,<class '__main__.MACD'>_CONFLUENT,<class '__main__.MACD'>_DIVERGENT,<class '__main__.MACD'>_ACCEPTANCE_RATE,<class '__main__.MINUS_DI'>_CONFLUENT,<class '__main__.MINUS_DI'>_DIVERGENT,<class '__main__.MINUS_DI'>_ACCEPTANCE_RATE,<class '__main__.PLUS_DI'>_CONFLUENT,<class '__main__.PLUS_DI'>_DIVERGENT,<class '__main__.PLUS_DI'>_ACCEPTANCE_RATE,<class '__main__.VOLUME'>_CONFLUENT,<class '__main__.VOLUME'>_DIVERGENT,<class '__main__.VOLUME'>_ACCEPTANCE_RATE,<class '__main__.SAR'>_CONFLUENT,<class '__main__.SAR'>_DIVERGENT,<class '__main__.SAR'>_ACCEPTANCE_RATE,CLOSED
1,1,180,0,60,2,90,0,30,0,14,1.5,2,1,0.15050176136634358,534,40,0.025,0.0749063670411985,100.0,1.0000000000000009,100.0,100.0,1.5,2.5,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0,1,0,0.9956709956709957,0,0,1.0,0,0,1.0,0,0,1.0,1,0,0.9983361064891847,0
1.25,0,180,0.5,40,1.5,90,0.5,20,0.5,14,1.5,1.5,2,0.30726267984503525,646,63,0.015873015873015872,0.09752321981424149,100.0,1.0000000000000009,100.0,100.0,2,3.0,0,1,1.0,0,0,1.0,0,0,0.9974554707379135,0,0,0,0,0,0.9961977186311787,0,0,1.0,0,0,1.0,0,0,1.0,1,0,0.9985734664764622,0
1,2,180,2,60,0,90,1.5,30,1.5,14,1,2,1,0.15050176136634358,671,43,0.046511627906976744,0.06408345752608048,80.0,5.000000000000004,87.84166305388723,91.20237579126747,1.5,2.5,0,1,1.0,1,0,1.0,1,0,0.9977973568281938,0,0,0,0,0,0.9922178988326849,0,0,1.0,1,0,1.0,0,0,1.0,1,0,0.9971509971509972,0
1.25,0,180,1.5,40,1.5,90,0.5,20,0.5,14,1.5,1.5,2,0.30726267984503525,575,46,0.043478260869565216,0.08,80.0,5.000000000000004,82.72935304260558,83.89907577515082,2,3.5,0,0,1.0,1,0,0.9945054945054945,1,0,0.993920972644377,0,0,0,0,0,0.9953703703703703,0,0,1.0,0,0,1.0,0,0,1.0,1,0,0.9966777408637874,0
1,1.5,180,0.5,60,0,90,0,30,0,14,1,2,2,0.15050176136634358,613,59,0.05084745762711865,0.09624796084828711,92.85714285714286,14.000000000000002,91.59309164826358,91.05135541588675,2,2.5,1,0,1.0,0,0,0.9978991596638656,0,0,0.997716894977169,0,0,0,1,0,0.9959839357429718,0,0,1.0,0,0,0.989247311827957,0,0,1.0,1,0,0.9957325746799431,0
1,1.5,180,0.5,60,0,90,0,30,0,14,1,2,2,0.15050176136634358,614,62,0.04838709677419355,0.10097719869706841,92.85714285714286,14.000000000000002,91.59309164826394,91.05135541588727,2,2.5,1,0,1.0,1,0,0.9978768577494692,0,0,0.9976019184652278,0,0,0,0,0,0.9959016393442623,0,0,1.0,0,0,0.9888888888888889,0,0,1.0,1,0,0.9957325746799431,0
1,1.5,180,0.5,60,0,90,0,30,0,14,1,2,2,0.15050176136634358,618,65,0.046153846153846156,0.10517799352750809,92.85714285714286,14.000000000000002,91.59309164821826,91.05135541582202,2,2.5,0,1,1.0,1,0,0.9977728285077951,1,0,0.9975308641975309,0,0,0,0,0,0.9958677685950413,1,0,1.0,0,0,0.989010989010989,0,0,1.0,1,0,0.9957325746799431,0
1,1.5,180,0.5,60,0,90,0,30,0,14,1,2,2,0.15050176136634358,618,68,0.04411764705882353,0.11003236245954692,92.85714285714286,14.000000000000002,91.5930916480628,91.05135541559991,2,2.5,1,0,1.0,0,0,0.9977578475336323,0,0,0.9974937343358395,0,0,0,1,0,0.9959349593495935,0,0,1.0,1,0,0.989247311827957,0,0,1.0,1,0,0.9957325746799431,0
1,1.5,180,0.5,60,0,90,0,30,0,14,1,2,2,0.15050176136634358,624,71,0.04225352112676056,0.11378205128205128,92.85714285714286,14.000000000000002,91.59309164610603,91.05135541280454,2,2.5,0,1,1.0,0,1,0.9976744186046511,0,0,0.9975186104218362,0,0,0,0,0,0.9957805907172996,1,0,1.0,0,0,0.9896907216494846,0,0,1.0,1,0,0.9957325746799431,0
1,1.5,180,0.5,60,0,90,0,30,0,14,1,2,2,0.15050176136634358,625,74,0.04054054054054054,0.1184,92.85714285714286,14.000000000000002,91.59309167587361,91.05135545532966,2,2.5,1,0,1.0,1,0,0.9976744186046511,0,0,0.9973958333333334,0,0,0,1,0,0.9957081545064378,0,0,1.0,1,0,0.9894736842105263,0,0,1.0,1,0,0.9957325746799431,0
1,1.5,180,0.5,60,0,90,0,30,0,14,1,2,2,0.15050176136634358,626,78,0.05128205128205128,0.12460063897763578,43.333333333333336,30.000000000000004,76.73594804460562,91.0513543494366,2,2.5,0,0,1.0,0,0,0.9975490196078431,1,0,0.9948051948051948,0,0,0,1,0,0.9916317991631799,1,0,0.9852941176470589,0,0,0.989247311827957,0,0,1.0,1,0,0.9943181818181818,-38.51147196126294
0.75,0,180,0,40,1.5,90,0.5,20,0.5,14,0.5,1.5,2,0.30726267984503525,746,89,0.02247191011235955,0.1193029490616622,100.0,5.000000000000004,100.0,100.0,2,4.0,0,1,1.0,0,0,0.9975369458128078,0,0,0.9975845410628019,0,0,0,1,0,0.9964028776978417,1,0,1.0,0,0,1.0,0,0,1.0,1,0,0.9975062344139651,0
0.75,0,180,0,40,1.5,90,0.5,20,0.5,14,0.5,1.5,2,0.30726267984503525,749,92,0.021739130434782608,0.12283044058744993,20.0,5.000000000000004,76.0,100.0,2,4.0,1,0,1.0,0,0,1.0,0,0,1.0,0,0,0,0,0,0.9965156794425087,0,0,1.0,0,0,1.0,0,0,1.0,1,0,0.9975062344139651,59.01398407816305
0.75,0,180,0,40,1.5,90,0.5,20,0.5,14,0.5,1.5,2,0.30726267984503525,746,97,0.020618556701030927,0.13002680965147453,100.0,5.000000000000004,100.0,100.0,2,4.0,0,1,1.0,1,0,1.0,1,0,1.0,0,0,0,0,0,0.9965156794425087,0,0,1.0,0,0,1.0,0,0,1.0,1,0,0.9975062344139651,0
0.75,0,180,0,40,1.5,90,0.5,20,0.5,14,0.5,1.5,2,0.30726267984503525,750,101,0.019801980198019802,0.13466666666666666,100.0,5.000000000000004,100.0,100.0,2,4.0,1,0,1.0,0,0,0.9973614775725593,1,0,0.9974358974358974,0,0,0,1,0,1.0,0,0,1.0,1,0,0.9912280701754386,0,0,1.0,1,0,0.9975062344139651,0
0.75,0,180,0,40,1.5,90,0.5,20,0.5,14,0.5,1.5,2,0.30726267984503525,756,105,0.01904761904761905,0.1388888888888889,100.0,5.000000000000004,100.0,100.0,2,4.0,0,0,1.0,0,0,0.9972451790633609,0,0,0.9974554707379135,0,0,0,0,0,1.0,1,0,1.0,0,0,0.9912280701754386,0,0,1.0,1,0,0.9975062344139651,0
1,1.5,180,1.5,30,1,90,0,15,0,14,1,2,1.5,0.19866082802419277,555,41,0.07317073170731707,0.07387387387387387,35.714285714285715,14.000000000000002,80.71428571428571,100.0,1.5,2.5,0,0,1.0,0,0,0.9921875,1,0,0.9899328859060402,0,0,0,1,0,0.9912280701754386,0,0,1.0,1,0,0.972972972972973,0,0,1.0,1,0,0.9950248756218906,-30.485533284614576
0.75,0,180,0,40,2,90,2,20,2,14,1,0.5,2,0.30726267984503525,475,99,0.08080808080808081,0.20842105263157895,96.66666666666667,30.000000000000004,97.48773584147584,97.83962263067977,1.5,2.0,0,0,1.0,1,0,0.978448275862069,1,0,0.9735849056603774,0,0,0,0,0,0.9885714285714285,0,0,0.9767441860465116,1,0,0.984375,0,0,1.0,1,0,0.984251968503937,0
0.75,0,180,0,40,2,90,2,20,2,14,1,0.5,2,0.30726267984503525,468,81,0.08641975308641975,0.17307692307692307,100.0,14.000000000000002,100.0,100.0,1.5,2.0,0,1,1.0,1,0,0.9840637450199203,1,0,0.9773584905660377,0,0,0,0,0,0.9828571428571429,0,0,0.975609756097561,0,0,1.0,0,0,1.0,1,0,0.9861932938856016,0
1,0,180,0,40,0,90,1.5,20,1.5,14,1,2,2,0.30726267984503525,781,112,0.044642857142857144,0.14340588988476313,86.66666666666667,30.000000000000004,89.32616607200428,90.4659515314347,1.5,2.0,0,0,1.0,1,0,0.9900249376558603,1,0,0.9889380530973452,0,0,0,0,0,0.9963636363636363,0,0,0.9666666666666667,0,0,0.9902912621359223,0,0,1.0,1,0,0.9937888198757764,0
1,0,180,0,40,0,90,1.5,20,1.5,14,1,2,2,0.30726267984503525,782,110,0.045454545454545456,0.14066496163682865,86.66666666666667,30.000000000000004,89.32616607199614,90.46595153142307,1.5,2.0,0,1,1.0,0,0,0.9904988123515439,0,0,0.9888641425389755,0,0,0,0,0,0.996309963099631,0,0,0.9649122807017544,0,0,0.9903846153846154,0,0,1.0,1,0,0.9937888198757764,0
1,0,180,0,40,0,90,1.5,20,1.5,14,1,2,2,0.30726267984503525,782,105,0.0380952380952381,0.13427109974424553,92.85714285714286,14.000000000000002,94.3786261773474,95.03069045743506,1.5,2.0,1,0,1.0,0,0,0.9918478260869565,0,0,0.990909090909091,0,0,0,0,0,0.9962546816479401,0,0,0.9682539682539683,1,0,1.0,0,0,1.0,1,0,0.9950248756218906,0
1,0,180,0,40,0,90,1.5,20,1.5,14,1,2,2,0.30726267984503525,784,97,0.030927835051546393,0.12372448979591837,100.0,5.000000000000004,100.0,100.0,1.5,2.0,0,1,1.0,0,1,0.9951923076923077,0,0,0.9934924078091106,0,0,0,0,0,0.9963898916967509,1,0,0.9818181818181818,0,0,1.0,0,0,1.0,1,0,0.9962640099626401,0
1,0,180,0,40,0,90,1.5,20,1.5,14,1,2,2,0.30726267984503525,782,89,0.02247191011235955,0.11381074168797954,100.0,1.0000000000000009,100.0,100.0,1.5,2.0,1,0,1.0,0,1,0.9953379953379954,0,0,0.9955357142857143,0,0,0,0,0,1.0,0,0,0.9818181818181818,0,0,1.0,0,0,1.0,1,0,0.9975062344139651,0
1,0,180,0,40,0,90,1.5,20,1.5,14,1,2,2,0.30726267984503525,779,71,0.014084507042253521,0.09114249037227215,100.0,1.0000000000000009,100.0,100.0,1.5,2.0,0,0,1.0,0,0,1.0,1,0,1.0,0,0,0,1,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,1,0,0.9987515605493134,0
1,0,180,0,40,0,90,1.5,20,1.5,14,1,2,2,0.30726267984503525,780,72,0.013888888888888888,0.09230769230769231,100.0,1.0000000000000009,100.0,100.0,1.5,2.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0,1,0,1.0,0,0,1.0,1,0,1.0,0,0,1.0,1,0,0.9987515605493134,0
1,0,180,0,40,0,90,1.5,20,1.5,14,1,2,2,0.30726267984503525,778,74,0.013513513513513514,0.09511568123393316,100.0,1.0000000000000009,100.0,100.0,1.5,2.0,1,0,1.0,1,0,1.0,1,0,1.0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,1,0,0.9987515605493134,0
1,0,180,0,40,0,90,1.5,20,1.5,14,1,2,2,0.30726267984503525,777,81,0.012345679012345678,0.10424710424710425,100.0,1.0000000000000009,100.0,100.0,1.5,2.0,1,0,1.0,0,0,1.0,0,0,1.0,0,0,0,0,0,1.0,1,0,1.0,0,0,1.0,0,0,1.0,1,0,0.9987515605493134,0
1,0,180,0,40,0,90,1.5,20,1.5,14,1,2,2,0.30726267984503525,777,88,0.022727272727272728,0.11325611325611326,20.0,5.000000000000004,76.0,100.0,1.5,2.0,1,0,1.0,0,0,1.0,1,0,0.9976019184652278,0,0,0,1,0,0.9967741935483871,0,0,1.0,0,0,1.0,0,0,1.0,1,0,0.9975062344139651,-37.733386460879046
1,2,180,0,40,0,90,1.5,20,1.5,14,1,2,2,0.30726267984503525,717,71,0.014084507042253521,0.09902370990237098,100.0,1.0000000000000009,100.0,100.0,2.5,3.5,0,0,1.0,1,0,1.0,1,0,0.9976905311778291,0,0,0,0,0,0.9967105263157895,0,0,0.9878048780487805,0,0,1.0,0,0,1.0,1,0,0.9987515605493134,0
1,2,180,0,40,0,90,1.5,20,1.5,14,1,2,2,0.30726267984503525,719,72,0.013888888888888888,0.10013908205841446,100.0,1.0000000000000009,100.0,100.0,2.5,3.5,1,0,1.0,0,1,1.0,0,0,0.9976744186046511,0,0,0,1,0,0.9967532467532467,1,0,0.9876543209876543,0,0,1.0,0,0,1.0,1,0,0.9987515605493134,0
1,2,180,0,40,0,90,1.5,20,1.5,14,1,2,2,0.30726267984503525,714,73,0.0136986301369863,0.10224089635854341,100.0,1.0000000000000009,100.0,100.0,2.5,3.5,0,0,1.0,1,0,1.0,1,0,0.997624703087886,0,0,0,0,0,0.9966996699669967,0,0,0.9894736842105263,1,0,1.0,0,0,1.0,1,0,0.9987515605493134,0
1,2,180,0,40,0,90,1.5,20,1.5,14,1,2,2,0.30726267984503525,714,77,0.012987012987012988,0.10784313725490197,100.0,1.0000000000000009,100.0,100.0,2.5,3.5,1,0,1.0,0,0,1.0,1,0,0.9976851851851852,0,0,0,1,0,0.9966329966329966,0,0,0.9891304347826086,0,0,1.0,0,0,1.0,1,0,0.9987515605493134,0
1,1.5,180,0,40,2,90,0,20,0,14,1,2,2,0.09559051543214991,781,58,0.25862068965517243,0.07426376440460948,70.64935064935065,-185.0,89.1175911820308,97.03255141032228,2.5,3.0,0,0,1.0,1,0,0.9872773536895675,1,0,0.9869565217391304,0,0,0,1,0,0.9714285714285714,0,0,0.9753086419753086,0,0,0.9574468085106383,0,0,0.9705882352941176,1,0,0.9815950920245399,50.57255905215425
1,1.5,180,0,40,2,90,0,20,0,14,1,2,2,0.09559051543214991,782,63,0.23809523809523808,0.08056265984654731,72.72727272727273,-185.0,74.06193542362908,74.6339337220675,2.5,3.0,1,0,1.0,0,0,0.9846938775510204,0,1,0.9857723577235772,0,0,0,1,0,0.9662162162162162,0,0,0.9746835443037974,0,0,0.9504950495049505,0,0,0.9722222222222222,1,0,0.9815950920245399,0
1,1.5,180,0,40,2,90,0,20,0,14,1,2,2,0.09559051543214991,783,64,0.234375,0.08173690932311622,72.72727272727273,-185.0,74.06193542729166,74.63393372729976,2.5,3.0,0,0,1.0,0,0,0.9855421686746988,0,0,0.9856262833675564,0,0,0,1,0,0.9658703071672355,1,0,0.9753086419753086,0,0,0.9494949494949495,0,0,0.9705882352941176,1,0,0.9815950920245399,0
1,1.5,180,0,40,2,90,0,20,0,14,1,2,2,0.09559051543214991,782,63,0.2222222222222222,0.08056265984654731,71.2280701754386,-85.00000000000001,72.47110206240376,73.00383001396025,2.5,3.0,1,0,1.0,0,0,0.9867021276595744,1,0,0.9875259875259875,0,0,0,0,0,0.9652777777777778,0,0,0.9761904761904762,0,0,0.9489795918367347,0,0,0.967741935483871,1,0,0.9828009828009828,0
0.75,0,180,0.5,50,2,90,0,25,0,14,1,1,1.5,0.4281638997341669,568,73,0.1095890410958904,0.12852112676056338,100.0,14.000000000000002,100.0,100.0,2,3.5,1,0,1.0,1,0,0.9769736842105263,0,0,0.9835164835164835,0,0,0,0,0,0.9869565217391304,0,0,1.0,0,0,0.9418604651162791,0,0,1.0,1,0,0.9868421052631579,0
0.75,0,180,0.5,50,2,90,0,25,0,14,1,1,1.5,0.4281638997341669,572,78,0.11538461538461539,0.13636363636363635,46.666666666666664,30.000000000000004,84.0,100.0,2,3.5,0,0,1.0,1,0,0.9748427672955975,1,0,0.9807692307692307,0,0,0,0,0,0.990990990990991,0,0,1.0,0,0,0.9347826086956522,0,0,1.0,1,0,0.9852216748768473,72.36402796349648
0.75,0,180,0,40,0.5,90,1,20,1,14,1,0.5,1.5,0.3214406737968925,763,117,0.03418803418803419,0.15334207077326342,96.66666666666667,30.000000000000004,94.87829520609873,94.11185029442676,3,3.5,0,0,1.0,0,0,0.9948051948051948,1,0,0.9933333333333333,0,0,0,0,0,0.9935064935064936,0,0,0.987012987012987,0,0,1.0,0,0,1.0,1,0,0.9950248756218906,0
0.75,0,180,0,40,0.5,90,1,20,1,14,1,0.5,1.5,0.3214406737968925,760,128,0.0390625,0.16842105263157894,54.54545454545454,55.00000000000001,86.36363636363636,100.0,3,3.5,0,0,1.0,1,0,0.9901960784313726,1,0,0.9915433403805497,0,0,0,1,0,0.9933110367892977,0,0,0.9733333333333334,1,0,0.9900990099009901,0,0,1.0,1,0,0.9937888198757764,-48.73983875163685
