STRATEGY_EMMITED,STRATEGY_CONFLUENCE_FILTERED,STRATEGY_CONFIDENCE_FILTERED,STRATEGY_CONFLUENCE_ACCEPTANCE_RATE,WIN_RATE,FREQUENCY_RATE,TOTAL_RATE,PROFIT_RATE,SL_LEVEL,TP_LEVEL,<class '__main__.CandleSequence'>_CONFLUENT,<class '__main__.CandleSequence'>_DIVERGENT,<class '__main__.CandleSequence'>_ACCEPTANCE_RATE,<class '__main__.MovingAverage'>_CONFLUENT,<class '__main__.MovingAverage'>_DIVERGENT,<class '__main__.MovingAverage'>_ACCEPTANCE_RATE,<class '__main__.EMA'>_CONFLUENT,<class '__main__.EMA'>_DIVERGENT,<class '__main__.EMA'>_ACCEPTANCE_RATE,<class '__main__.ATR'>_CONFLUENT,<class '__main__.ATR'>_DIVERGENT,<class '__main__.ATR'>_ACCEPTANCE_RATE,<class '__main__.RSI'>_CONFLUENT,<class '__main__.RSI'>_DIVERGENT,<class '__main__.RSI'>_ACCEPTANCE_RATE,<class '__main__.MACD'>_CONFLUENT,<class '__main__.MACD'>_DIVERGENT,<class '__main__.MACD'>_ACCEPTANCE_RATE,<class '__main__.ADOSC'>_CONFLUENT,<class '__main__.ADOSC'>_DIVERGENT,<class '__main__.ADOSC'>_ACCEPTANCE_RATE,<class '__main__.MINUS_DI'>_CONFLUENT,<class '__main__.MINUS_DI'>_DIVERGENT,<class '__main__.MINUS_DI'>_ACCEPTANCE_RATE,<class '__main__.PLUS_DI'>_CONFLUENT,<class '__main__.PLUS_DI'>_DIVERGENT,<class '__main__.PLUS_DI'>_ACCEPTANCE_RATE,<class '__main__.ADX'>_CONFLUENT,<class '__main__.ADX'>_DIVERGENT,<class '__main__.ADX'>_ACCEPTANCE_RATE,<class '__main__.VOLUME'>_CONFLUENT,<class '__main__.VOLUME'>_DIVERGENT,<class '__main__.VOLUME'>_ACCEPTANCE_RATE,<class '__main__.SAR'>_CONFLUENT,<class '__main__.SAR'>_DIVERGENT,<class '__main__.SAR'>_ACCEPTANCE_RATE,<class '__main__.KAMA'>_CONFLUENT,<class '__main__.KAMA'>_DIVERGENT,<class '__main__.KAMA'>_ACCEPTANCE_RATE,CLOSED
525,24,0.75,0.045714285714285714,68.54838709677419,-1040.0,83.70701976446281,90.20357662204366,1.5,2.5,0,0,1.0,0,0,0.925,0,0,0.9272727272727272,0,0,0,0,0,0,1,0,0.9775910364145658,0,0,0,0,0,1.0,1,0,0.9262295081967213,0,0,0,0,0,1.0,1,0,0.970873786407767,0,0,0,-0.19623553720185782
594,43,0.6046511627906976,0.0723905723905724,73.9906103286385,-14710.0,79.22896776261202,81.47397809145781,1.5,2.5,0,0,1.0,0,0,0.9863945578231292,0,0,0.9805825242718447,0,0,0,0,0,0,1,0,0.95,0,0,0,1,0,0.9607843137254902,0,0,0.9323308270676691,0,0,0,0,0,1.0,1,0,0.9641873278236914,0,0,0,0.30693464514152424
566,11,0.7272727272727273,0.019434628975265017,70.83926031294452,-1909.0,83.54070220264175,88.98417729822629,1.5,2.5,0,0,1.0,1,0,0.9230769230769231,0,0,1.0,0,0,0,0,0,0,0,0,0.9901960784313726,0,0,0,0,0,0.98,1,0,0.9651162790697675,0,0,0,0,0,1.0,1,0,0.9868421052631579,0,0,0,0.17385616062273357
572,16,0.625,0.027972027972027972,66.50246305418719,-815.0,80.3812626779486,86.32931965956062,2,3.0,0,0,1.0,0,0,0.9285714285714286,1,0,0.9763313609467456,0,0,0,0,0,0,0,0,0.9904761904761905,0,0,0,0,0,0.9444444444444444,0,0,0.98,0,0,0,0,0,1.0,1,0,0.9836065573770492,0,0,0,-0.29975344842247864
369,7,0.7142857142857143,0.018970189701897018,76.69354838709678,-1040.0,89.90895058882879,95.57269438957108,2,3.0,1,0,1.0,0,0,1.0,0,0,0.990990990990991,0,0,0,0,0,0,0,0,0.9949238578680203,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,1.0,1,0,0.9876543209876543,0,0,0,-0.3360370705541982
357,12,0.4166666666666667,0.03361344537815126,60.0,-1040.0,83.88083208943179,94.11547441347399,1.5,2.0,0,0,1.0,1,0,0.9577464788732394,1,0,0.9833333333333333,0,0,0,0,0,0,0,0,0.990521327014218,0,0,0,0,0,1.0,1,0,0.9493670886075949,0,0,0,0,0,1.0,1,0,0.9876543209876543,0,0,0,-0.2500737814357308
581,17,0.5882352941176471,0.029259896729776247,77.5609756097561,-2670.0,85.18708325529671,88.45541510338556,2,2.5,0,0,1.0,0,0,0.9523809523809523,0,0,0.9722222222222222,0,0,0,0,0,0,0,0,0.9809160305343512,0,0,0,0,0,0.9130434782608695,0,0,0.9826086956521739,0,0,0,1,0,0.9375,1,0,0.9836065573770492,0,0,0,0.49154655675445724
