TOTAL,-27.700000000000728
WORST,-33.70000000000073
BEST,14.799999999999272
TP,1
FP,2
ABSPRFT,14.799999999999272
ABSLOSS,42.5
WR,33.33333333333333
PR,25.828970331587193
TR,29.58115183246026
