HA_WEIGHT,SLOW_MA_PERIOD,SLOW_MA_WEIGHT,FAST_MA_PERIOD,FASTS_SLOW_MA_CROSS_WEIGHT,EMA50_PERIOD,EMA50_WEIGHT,EMA30_PERIOD,EMA30_WEIGHT,ATR_PERIOD,MACD_WEIGHT,PLUSDI_MINUSDI_WEIGHT,SAR_WEIGHT,SAR_ACC,STRATEGY_EMMITED,STRATEGY_CONFLUENCE_FILTERED,STRATEGY_CONFIDENCE_FILTERED,STRATEGY_CONFLUENCE_ACCEPTANCE_RATE,WIN_RATE,FREQUENCY_RATE,TOTAL_RATE,PROFIT_RATE,SL_LEVEL,TP_LEVEL,<class '__main__.CandleSequence'>_CONFLUENT,<class '__main__.CandleSequence'>_DIVERGENT,<class '__main__.CandleSequence'>_ACCEPTANCE_RATE,<class '__main__.MovingAverage'>_CONFLUENT,<class '__main__.MovingAverage'>_DIVERGENT,<class '__main__.MovingAverage'>_ACCEPTANCE_RATE,<class '__main__.EMA'>_CONFLUENT,<class '__main__.EMA'>_DIVERGENT,<class '__main__.EMA'>_ACCEPTANCE_RATE,<class '__main__.ATR'>_CONFLUENT,<class '__main__.ATR'>_DIVERGENT,<class '__main__.ATR'>_ACCEPTANCE_RATE,<class '__main__.MACD'>_CONFLUENT,<class '__main__.MACD'>_DIVERGENT,<class '__main__.MACD'>_ACCEPTANCE_RATE,<class '__main__.MINUS_DI'>_CONFLUENT,<class '__main__.MINUS_DI'>_DIVERGENT,<class '__main__.MINUS_DI'>_ACCEPTANCE_RATE,<class '__main__.PLUS_DI'>_CONFLUENT,<class '__main__.PLUS_DI'>_DIVERGENT,<class '__main__.PLUS_DI'>_ACCEPTANCE_RATE,<class '__main__.VOLUME'>_CONFLUENT,<class '__main__.VOLUME'>_DIVERGENT,<class '__main__.VOLUME'>_ACCEPTANCE_RATE,<class '__main__.SAR'>_CONFLUENT,<class '__main__.SAR'>_DIVERGENT,<class '__main__.SAR'>_ACCEPTANCE_RATE,CLOSED
1,200,1,50,1,100,1,25,1,14,1,1,1,1,455,76,0.3026315789473684,0.16703296703296702,62.142857142857146,60.0,88.54791801459899,99.86437267391693,1.3704463510644973,2.4539967705058947,0,0,1.0,1,0,0.9498069498069498,1,0,0.9508771929824561,0,0,0,0,0,0.967391304347826,0,0,0.9365079365079365,0,0,0.8928571428571429,0,0,0.9523809523809523,1,0,0.9560229445506692,-69.87013121177915
1,200,1,50,1,100,1,25,1,14,1,1,2,0,468,48,0.10416666666666667,0.10256410256410256,100.0,14.000000000000002,100.0,100.0,1.8363186245288676,3.2240528212127253,0,0,1.0,1,0,0.9856115107913669,0,0,0.986159169550173,0,0,0,0,0,0.9841269841269841,0,0,0.9814814814814815,0,0,0.972972972972973,0,0,1.0,1,0,0.9900990099009901,0
1,200,1,50,1,100,1,25,1,14,1,1,2,0,464,38,0.07894736842105263,0.08189655172413793,100.0,5.000000000000004,100.0,100.0,1.8363186245288676,3.2240528212127253,0,0,1.0,0,0,0.9892857142857143,0,0,0.9925373134328358,0,0,0,1,0,0.9946236559139785,0,0,0.9836065573770492,1,0,1.0,0,0,1.0,1,0,0.9940357852882704,0
1.25,180,0,60,1,90,0,30,0,14,1,1.5,1.5,2,488,70,0.014285714285714285,0.14344262295081966,100.0,1.0000000000000009,100.0,100.0,1.135445707168957,2.259398974220778,0,0,1.0,1,0,0.9965986394557823,0,0,0.9965156794425087,0,0,0,0,0,0.9950248756218906,0,0,0.9814814814814815,0,0,1.0,0,0,1.0,1,0,0.998003992015968,0
