TOTAL,-1.2466271230678103
WORST,-63.817472785087375
BEST,62.570845662019565
TP,1
FP,1
ABSPRFT,62.570845662019565
ABSLOSS,63.817472785087375
WR,50.0
PR,49.50682660455305
TR,49.75341330227652
