HA_WEIGHT,BOILINGER_WEIGHT,SLOW_MA_PERIOD,SLOW_MA_WEIGHT,FAST_MA_PERIOD,FASTS_SLOW_MA_CROSS_WEIGHT,EMA50_PERIOD,EMA50_WEIGHT,EMA30_PERIOD,EMA30_WEIGHT,ATR_PERIOD,MACD_WEIGHT,PLUSDI_MINUSDI_WEIGHT,SAR_WEIGHT,SAR_ACC,STRATEGY_EMMITED,STRATEGY_CONFLUENCE_FILTERED,STRATEGY_CONFIDENCE_FILTERED,STRATEGY_CONFLUENCE_ACCEPTANCE_RATE,WIN_RATE,FREQUENCY_RATE,TOTAL_RATE,PROFIT_RATE,SL_LEVEL,TP_LEVEL,<class '__main__.CandleSequence'>_CONFLUENT,<class '__main__.CandleSequence'>_DIVERGENT,<class '__main__.CandleSequence'>_ACCEPTANCE_RATE,<class '__main__.MovingAverage'>_CONFLUENT,<class '__main__.MovingAverage'>_DIVERGENT,<class '__main__.MovingAverage'>_ACCEPTANCE_RATE,<class '__main__.EMA'>_CONFLUENT,<class '__main__.EMA'>_DIVERGENT,<class '__main__.EMA'>_ACCEPTANCE_RATE,<class '__main__.ATR'>_CONFLUENT,<class '__main__.ATR'>_DIVERGENT,<class '__main__.ATR'>_ACCEPTANCE_RATE,<class '__main__.MACD'>_CONFLUENT,<class '__main__.MACD'>_DIVERGENT,<class '__main__.MACD'>_ACCEPTANCE_RATE,<class '__main__.MINUS_DI'>_CONFLUENT,<class '__main__.MINUS_DI'>_DIVERGENT,<class '__main__.MINUS_DI'>_ACCEPTANCE_RATE,<class '__main__.PLUS_DI'>_CONFLUENT,<class '__main__.PLUS_DI'>_DIVERGENT,<class '__main__.PLUS_DI'>_ACCEPTANCE_RATE,<class '__main__.VOLUME'>_CONFLUENT,<class '__main__.VOLUME'>_DIVERGENT,<class '__main__.VOLUME'>_ACCEPTANCE_RATE,<class '__main__.SAR'>_CONFLUENT,<class '__main__.SAR'>_DIVERGENT,<class '__main__.SAR'>_ACCEPTANCE_RATE,CLOSED
1,1.5,180,2,50,0,90,0,25,0,14,1.5,0,1,0.08974819509469256,757,67,0.6268656716417911,0.08850726552179657,60.78431372549019,-4.0000000000000036,87.64290328517609,99.15372738218433,2.5,3.0,1,0,1.0,1,0,0.9567779960707269,0,0,0.9450980392156862,0,0,0,0,0,0.9446366782006921,0,0,0.9318181818181818,0,0,0.9509803921568627,0,0,0.967741935483871,0,1,0.9569377990430622,0.13913379774393775
1.25,1.5,180,1,60,0,90,1.5,30,1.5,14,1,1.5,1.5,0.323304386940774,391,21,0.8095238095238095,0.05370843989769821,77.03081232492998,-1585.0000000000002,88.61866918612233,93.58489355520477,1.5,2.0,1,0,1.0,1,0,0.9559471365638766,1,0,0.9535714285714286,0,0,0,0,0,0.9294871794871795,0,0,0.9375,0,0,0.9523809523809523,0,0,1.0,1,0,0.9592326139088729,0.055922720000040727
1,1,180,0,60,0,90,0.5,30,0.5,14,0.5,1.5,1.5,0.1918587825952069,771,34,0.7941176470588235,0.04409857328145266,79.36507936507937,-619.0,93.80952380952381,100.0,1.5,3.0,1,0,1.0,0,1,0.9761431411530815,0,0,0.9684601113172542,0,0,0,1,0,0.9377049180327869,0,0,0.8928571428571429,1,0,0.9338842975206612,1,0,0.9,1,0,0.9673518742442564,0.1408008264082241
1,1,180,0,60,0,90,0.5,30,0.5,14,0.5,1.5,1.5,0.1918587825952069,773,20,0.85,0.0258732212160414,58.57142857142858,60.0,80.47054388688214,89.85587902207651,1.5,3.0,0,0,1.0,1,0,0.9881516587677726,1,0,0.9798792756539235,0,0,0,0,0,0.9591194968553459,0,0,0.9518072289156626,0,0,0.9183673469387755,0,0,0.9545454545454546,1,0,0.9791921664626683,-0.10049962867270779
0.75,1.5,180,2,60,0.5,90,0.5,30,0.5,14,1,0.5,1.5,0.29310613282492953,664,20,0.8,0.030120481927710843,59.34065934065934,91.0,87.10421442107923,99.00288088411632,2,2.5,0,0,1.0,0,1,0.9802816901408451,0,0,0.9772209567198178,0,0,0,1,0,0.968421052631579,0,0,0.9452054794520548,0,0,0.9512195121951219,0,0,1.0,1,0,0.9776536312849162,-0.333113920000045
1,0,180,0,50,1,90,2,25,2,14,0.5,0,1,0.16277464030840139,746,152,0.3684210526315789,0.2037533512064343,56.372549019607845,-4.0000000000000036,78.39981877161736,87.8400772367643,2,4.0,0,1,1.0,0,0,0.9388753056234719,1,0,0.9240506329113924,0,0,0,0,0,0.94375,0,0,0.9393939393939394,0,0,0.9285714285714286,0,0,0.9333333333333333,1,0,0.9389671361502347,0.14089367191962765
1,0,180,0,50,1,90,2,25,2,14,0.5,0,1,0.16277464030840139,746,148,0.38513513513513514,0.19839142091152814,66.40316205533597,-305.99999999999994,83.13722224359059,90.30896232427114,2,4.0,0,1,1.0,0,0,0.94,0,0,0.9234042553191489,0,0,0,0,0,0.9439252336448598,0,0,0.9393939393939394,0,0,0.9294117647058824,0,0,0.9375,1,0,0.9378663540445487,-0.4826160819199572
1,0.5,180,0.5,60,0.5,90,1.5,30,1.5,14,1.5,1,1,0.09559051543214991,750,49,0.5714285714285714,0.06533333333333333,46.666666666666664,30.000000000000004,84.0,100.0,2.5,4.5,1,0,1.0,1,0,0.9644970414201184,1,0,0.9571428571428572,0,0,0,1,0,0.948905109489051,0,0,0.967391304347826,0,0,0.9861111111111112,0,0,0.9545454545454546,1,0,0.966183574879227,-0.5141000000000417
1,1,180,0.5,60,0,90,1,30,1,14,1.5,2,2,0.20269842755449302,688,59,0.6949152542372882,0.08575581395348837,45.45454545454545,55.00000000000001,71.46172409922502,82.6076578040877,2.5,4.0,0,0,1.0,1,0,0.9551656920077972,1,0,0.9462809917355371,0,0,0,1,0,0.9291666666666667,0,0,0.8666666666666667,0,0,0.9493670886075949,1,0,0.9090909090909091,1,0,0.9446693657219973,-0.5548400000000697
1,1.5,180,0,30,0.5,90,0.5,15,0.5,14,1,0,1.5,0.2678769225890037,706,59,0.5932203389830508,0.08356940509915015,58.57142857142858,60.0,83.20398863836101,93.76080009561777,2.5,4.0,1,0,1.0,0,0,0.9709821428571429,1,0,0.9676616915422885,0,0,0,1,0,0.9392857142857143,0,0,1.0,1,0,0.9042553191489362,0,0,0.8571428571428571,1,0,0.9580838323353293,1.1424799999999493
