TOTAL,0.7043074930602273
WORST,-0.4745702225294508
BEST,0.48671429952143797
TP,9
FP,8
ABSPRFT,3.304300607395362
ABSLOSS,2.5999931143351347
WR,52.94117647058824
PR,55.964367003525375
TR,54.45277173705681
