TOTAL,0.29177826236542614
WORST,-0.21060775144806598
BEST,0.3106691087289448
TP,2
FP,2
ABSPRFT,0.5349154352237235
ABSLOSS,0.2431371728582974
WR,50.0
PR,68.75054844200635
TR,59.375274221003174
