TOTAL,-1.3547773585418668
WORST,-0.517859115064482
BEST,0.6007531129212964
TP,11
FP,23
ABSPRFT,3.747313638705748
ABSLOSS,5.102090997247615
WR,32.35294117647059
PR,42.345375681897984
TR,37.349158429184286
