TOTAL,0.003210285358306919
WORST,-0.24993264113697933
BEST,0.43350801371141756
TP,3
FP,6
ABSPRFT,1.1296020538323432
ABSLOSS,1.1263917684740363
WR,33.33333333333333
PR,50.071150136285056
TR,41.7022417348092
