TOTAL,-0.08673043091999943
WORST,-0.23123769728954358
BEST,0.3189841737756325
TP,4
FP,5
ABSPRFT,0.7476317020823444
ABSLOSS,0.8343621330023439
WR,44.44444444444444
PR,47.25882525593544
TR,45.851634850189946
