HA_WEIGHT,BOILINGER_WEIGHT,SLOW_MA_PERIOD,SLOW_MA_WEIGHT,FAST_MA_PERIOD,FASTS_SLOW_MA_CROSS_WEIGHT,EMA50_PERIOD,EMA50_WEIGHT,EMA30_PERIOD,EMA30_WEIGHT,ATR_PERIOD,ATR_WEIGHT,MACD_WEIGHT,PLUSDI_MINUSDI_WEIGHT,SAR_WEIGHT,SAR_ACC,STRATEGY_EMMITED,STRATEGY_CONFLUENCE_FILTERED,STRATEGY_CONFIDENCE_FILTERED,STRATEGY_CONFLUENCE_ACCEPTANCE_RATE,WIN_RATE,FREQUENCY_RATE,TOTAL_RATE,PROFIT_RATE,SL_LEVEL,TP_LEVEL,<class '__main__.CandleSequence'>_CONFLUENT,<class '__main__.CandleSequence'>_DIVERGENT,<class '__main__.CandleSequence'>_ACCEPTANCE_RATE,<class '__main__.MovingAverage'>_CONFLUENT,<class '__main__.MovingAverage'>_DIVERGENT,<class '__main__.MovingAverage'>_ACCEPTANCE_RATE,<class '__main__.EMA'>_CONFLUENT,<class '__main__.EMA'>_DIVERGENT,<class '__main__.EMA'>_ACCEPTANCE_RATE,<class '__main__.ATR'>_CONFLUENT,<class '__main__.ATR'>_DIVERGENT,<class '__main__.ATR'>_ACCEPTANCE_RATE,<class '__main__.MACD'>_CONFLUENT,<class '__main__.MACD'>_DIVERGENT,<class '__main__.MACD'>_ACCEPTANCE_RATE,<class '__main__.ADX'>_CONFLUENT,<class '__main__.ADX'>_DIVERGENT,<class '__main__.ADX'>_ACCEPTANCE_RATE,<class '__main__.MINUS_DI'>_CONFLUENT,<class '__main__.MINUS_DI'>_DIVERGENT,<class '__main__.MINUS_DI'>_ACCEPTANCE_RATE,<class '__main__.PLUS_DI'>_CONFLUENT,<class '__main__.PLUS_DI'>_DIVERGENT,<class '__main__.PLUS_DI'>_ACCEPTANCE_RATE,<class '__main__.VOLUME'>_CONFLUENT,<class '__main__.VOLUME'>_DIVERGENT,<class '__main__.VOLUME'>_ACCEPTANCE_RATE,<class '__main__.SAR'>_CONFLUENT,<class '__main__.SAR'>_DIVERGENT,<class '__main__.SAR'>_ACCEPTANCE_RATE,CLOSED
1.25,1.5,180,1,40,2,1,1,1,1,14,2,0.5,1,2,1,789,22,0.7272727272727273,0.02788339670468948,81.48395721925134,-1296.0,91.00986884180251,97.36047659016995,2,3.5,0,0,1.0,0,0,0.9719101123595506,0,0,0.9709864603481625,0,0,0,1,0,0.9781420765027322,0,0,0,0,0,0.9662921348314607,0,0,0.974025974025974,0,0,1.0,1,0,0.9803921568627451,0.24205433215999506
1.25,1.5,180,1,40,2,1,1,1,1,14,2,0.5,1,2,1,792,23,0.7391304347826086,0.02904040404040404,82.6330532212885,-1585.0000000000002,91.87730213350517,98.0401347416496,2,3.5,1,0,1.0,1,0,0.9686888454011742,1,0,0.9701492537313433,0,0,0,0,1,0.9780821917808219,0,0,0,0,0,0.9653179190751445,1,0,0.96875,0,0,1.0,1,0,0.9791921664626683,0.12821041092121277
1.25,1.5,180,1,40,2,1,1,1,1,14,2,0.5,1,2,1,788,12,0.8333333333333334,0.015228426395939087,74.02597402597402,-185.0,89.6103896103896,100.0,2,3.5,0,0,1.0,0,0,0.9832635983263598,1,0,0.9831460674157303,0,0,0,1,0,0.9792207792207792,0,0,0,1,0,0.9803921568627451,0,0,0.9714285714285714,0,0,1.0,1,0,0.9876543209876543,0.10787113359359068
1,1,180,2,50,0.5,2,0.5,2,0.5,14,1,1,0.5,1,2,770,15,0.8666666666666667,0.01948051948051948,79.36507936507937,-619.0,91.74603174603175,100.0,1.5,3.0,0,0,1.0,0,0,0.984,1,0,0.9822064056939501,0,0,0,1,0,0.9717948717948718,0,0,0,0,0,0.9787234042553191,1,0,0.968421052631579,0,0,1.0,1,0,0.984009840098401,-0.23181252547897202
0.75,2,180,2,30,0,2,0,2,0,14,0.5,1,0,2,2,690,21,0.5238095238095238,0.030434782608695653,56.32411067193676,-305.99999999999994,82.5296442687747,100.0,3,4.5,0,0,1.0,1,0,0.98989898989899,1,0,0.9869848156182213,0,0,0,1,0,0.968299711815562,0,0,0,0,0,0.9824561403508771,1,0,0.975609756097561,0,0,1.0,1,0,0.9845288326300985,0.2259999999999991
0.75,1,180,1,50,0,1,0.5,1,0.5,14,1,1.5,0.5,1.5,1,780,16,0.6875,0.020512820512820513,63.43873517786561,-305.99999999999994,71.6978350773685,77.2039016770371,2,4.0,0,0,1.0,0,0,0.9959016393442623,0,0,0.9903474903474904,0,0,0,1,0,0.9776674937965261,0,0,0,0,0,0.9863945578231292,1,0,0.9764705882352941,0,0,0.9743589743589743,1,0,0.9864364981504316,-0.2448317852096693
1,2,180,1,50,1,1,2,1,2,14,1,0.5,2,2,1,386,3,1.0,0.007772020725388601,35.714285714285715,14.000000000000002,74.28571428571429,100.0,1.5,2.0,0,0,1.0,0,0,0.9948186528497409,1,0,0.9873949579831933,0,0,0,0,0,1.0,0,0,0,1,0,0.967391304347826,0,0,1.0,0,0,1.0,1,0,0.9925558312655087,-0.08915797449682827
0.75,2,180,1,60,1,1,0.5,1,0.5,14,0,0.5,0.5,1.5,1,478,13,0.46153846153846156,0.027196652719665274,32.967032967032964,91.0,73.18681318681318,100.0,2,4.0,1,0,1.0,1,0,0.9873949579831933,1,0,0.9872611464968153,0,0,0,0,0,0.9880478087649402,0,0,0,1,0,0.9745762711864406,0,0,1.0,0,0,1.0,1,0,0.9881422924901185,0.10716654289086591
1,2,180,1,40,0.5,1,1,1,1,14,1,1.5,1,1,1,464,7,0.7142857142857143,0.015086206896551725,52.72727272727272,55.00000000000001,77.66428979795613,94.28896784507842,2,4.0,0,0,1.0,0,0,0.9854545454545455,0,0,0.9871794871794872,0,0,0,1,0,0.9919354838709677,0,0,0,1,0,0.9596774193548387,0,0,1.0,0,0,1.0,1,0,0.9900990099009901,-0.3190031254762289
1,0,180,1,60,1,1,2,1,2,14,2,0.5,2,2,1,384,18,0.6111111111111112,0.046875,72.72727272727273,-305.99999999999994,84.86944044528886,92.96421892396629,2,4.0,1,0,1.0,1,0,0.9728506787330317,1,0,0.9624060150375939,0,0,0,0,0,0.9897959183673469,0,0,0,0,0,0.9734513274336283,0,0,0.96,0,0,1.0,1,0,0.9732360097323601,0.0615365834217414
